Device ID,,,,
Remarks,_A5_234,,,
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.92265,0.000102073,9.994632721,6.92265,6.92265
6.92275,0.000102083,9.99423027,6.92275,6.92275
6.92285,0.000102067,9.994565964,6.92285,6.92285
6.92295,0.00010209,9.994631767,6.92295,6.92295
6.92305,0.000118303,9.230816841,6.92305,6.92305
6.92315,6.13E-05,-0.000684232,6.92315,6.92315
6.92325,2.96E-05,-0.000453496,6.92325,6.92325
6.92335,2.83E-05,-0.000869932,6.92335,6.92335
6.92345,2.79E-05,-0.00081786,6.92345,6.92345
6.92355,2.78E-05,-0.0009289,6.92355,6.92355
6.92365,2.77E-05,-0.000836789,6.92365,6.92365
6.92375,2.77E-05,-0.000888579,6.92375,6.92375
6.92385,2.77E-05,-0.000914685,6.92385,6.92385
6.92395,2.77E-05,-0.000736655,6.92395,6.92395
6.92405,1.57E-05,0.753172457,6.92405,6.92405
6.92415,8.84E-05,9.9945755,6.92415,6.92415
6.92425,0.00010168,9.994520187,6.92425,6.92425
6.92435,0.000102028,9.994336128,6.92435,6.92435
6.92445,0.000102075,9.994519234,6.92445,6.92445
6.92455,0.000102078,9.994397163,6.92455,6.92455
6.92465,0.000102096,9.9944067,6.92465,6.92465
6.92475,0.000102107,9.994403839,6.92475,6.92475
6.92485,0.000102116,9.994265556,6.92485,6.92485
6.92495,0.000102129,9.994278908,6.92495,6.92495
6.92505,0.000118176,9.250582695,6.92505,6.92505
6.92515,6.16E-05,-0.001152387,6.92515,6.92515
6.92525,2.97E-05,-0.000753192,6.92525,6.92525
6.92535,2.83E-05,-0.000549126,6.92535,6.92535
6.92545,2.79E-05,-0.000457155,6.92545,6.92545
6.92555,2.78E-05,-0.00068388,6.92555,6.92555
6.92565,2.77E-05,-0.000715475,6.92565,6.92565
6.92575,2.77E-05,-0.000562847,6.92575,6.92575
6.92585,2.77E-05,-0.000579524,6.92585,6.92585
6.92595,2.77E-05,-0.000541948,6.92595,6.92595
6.92605,1.58E-05,0.73320663,6.92605,6.92605
6.92615,8.82E-05,9.994131088,6.92615,6.92615
6.92625,0.000101682,9.994030952,6.92625,6.92625
6.92635,0.000101969,9.994158745,6.92635,6.92635
6.92645,0.000102034,9.994339943,6.92645,6.92645
6.92655,0.000102071,9.994202614,6.92655,6.92655
6.92665,0.000102084,9.994143486,6.92665,6.92665
6.92675,0.000102079,9.99439621,6.92675,6.92675
6.92685,0.000102095,9.994294167,6.92685,6.92685
6.92695,0.000102098,9.994103432,6.92695,6.92695
6.92705,0.000117999,9.270494461,6.92705,6.92705
6.92715,6.19E-05,-0.001054928,6.92715,6.92715
6.92725,2.96E-05,-0.00091743,6.92725,6.92725
6.92735,2.83E-05,-0.000654607,6.92735,6.92735
6.92745,2.79E-05,-0.000776061,6.92745,6.92745
6.92755,2.77E-05,-0.000453144,6.92755,6.92755
6.92765,2.77E-05,-0.000290314,6.92765,6.92765
6.92775,2.77E-05,-0.000436397,6.92775,6.92775
6.92785,2.76E-05,-0.00077015,6.92785,6.92785
6.92795,2.77E-05,-0.000836226,6.92795,6.92795
6.92805,1.59E-05,0.712829709,6.92805,6.92805
6.92815,8.79E-05,9.99414444,6.92815,6.92815
6.92825,0.000101668,9.994169235,6.92825,6.92825
6.92835,0.000101968,9.994222641,6.92835,6.92835
6.92845,0.000102067,9.994362831,6.92845,6.92845
6.92855,0.000102077,9.99407196,6.92855,6.92855
6.92865,0.000102096,9.994290352,6.92865,6.92865
6.92875,0.000102105,9.99431324,6.92875,6.92875
6.92885,0.000102083,9.994316101,6.92885,6.92885
6.92895,0.00010205,9.994292259,6.92895,6.92895
6.92905,0.000117852,9.290670395,6.92905,6.92905
6.92915,6.22E-05,-0.000795412,6.92915,6.92915
6.92925,2.96E-05,-0.00076811,6.92925,6.92925
6.92935,2.82E-05,-0.000734052,6.92935,6.92935
6.92945,2.79E-05,-0.001179479,6.92945,6.92945
6.92955,2.77E-05,-0.000852199,6.92955,6.92955
6.92965,2.77E-05,-0.000770573,6.92965,6.92965
6.92975,2.77E-05,-0.001165476,6.92975,6.92975
6.92985,2.77E-05,-0.001081597,6.92985,6.92985
6.92995,2.77E-05,-0.000912574,6.92995,6.92995
6.93005,1.60E-05,0.692795694,6.93005,6.93005
6.93015,8.77E-05,9.994359016,6.93015,6.93015
6.93025,0.000101718,9.994169235,6.93025,6.93025
6.93035,0.00010196,9.994400024,6.93035,6.93035
6.93045,0.000102023,9.994199753,6.93045,6.93045
6.93055,0.000102121,9.994258881,6.93055,6.93055
6.93065,0.000102099,9.994093895,6.93065,6.93065
6.93075,0.0001021,9.99428463,6.93075,6.93075
6.93085,0.00010209,9.99420166,6.93085,6.93085
6.93095,0.000102119,9.99415493,6.93095,6.93095
6.93105,0.000117696,9.310566902,6.93105,6.93105
6.93115,6.25E-05,-0.001048173,6.93115,6.93115
6.93125,2.97E-05,-0.001150065,6.93125,6.93125
6.93135,2.83E-05,-0.001159565,6.93135,6.93135
6.93145,2.79E-05,-0.000864091,6.93145,6.93145
6.93155,2.77E-05,-0.000676702,6.93155,6.93155
6.93165,2.77E-05,-0.000980409,6.93165,6.93165
6.93175,2.76E-05,-0.000991949,6.93175,6.93175
6.93185,2.76E-05,-0.000839885,6.93185,6.93185
6.93195,2.76E-05,-0.00099779,6.93195,6.93195
6.93205,1.61E-05,0.672896504,6.93205,6.93205
6.93215,8.74E-05,9.99461937,6.93215,6.93215
6.93225,0.000101645,9.994772911,6.93225,6.93225
6.93235,0.000101973,9.994869232,6.93235,6.93235
6.93245,0.000102056,9.994608879,6.93245,6.93245
6.93255,0.000102104,9.99437809,6.93255,6.93255
6.93265,0.000102085,9.994644165,6.93265,6.93265
6.93275,0.000102127,9.99452877,6.93275,6.93275
6.93285,0.000102117,9.994807243,6.93285,6.93285
6.93295,0.000102122,9.994745255,6.93295,6.93295
6.93305,0.00011751,9.330763817,6.93305,6.93305
6.93315,6.28E-05,-0.000997578,6.93315,6.93315
6.93325,2.96E-05,-0.000854029,6.93325,6.93325
6.93335,2.82E-05,-0.000979705,6.93335,6.93335
6.93345,2.79E-05,-0.000908282,6.93345,6.93345
6.93355,2.77E-05,-0.000684161,6.93355,6.93355
6.93365,2.76E-05,-0.000648133,6.93365,6.93365
6.93375,2.76E-05,-0.000627797,6.93375,6.93375
6.93385,2.76E-05,-0.000934248,6.93385,6.93385
6.93395,2.76E-05,-0.000883442,6.93395,6.93395
6.93405,1.62E-05,0.652644515,6.93405,6.93405
6.93415,8.71E-05,9.994109154,6.93415,6.93415
6.93425,0.000101672,9.994221687,6.93425,6.93425
6.93435,0.000101948,9.994163513,6.93435,6.93435
6.93445,0.00010204,9.99402523,6.93445,6.93445
6.93455,0.000102081,9.99403286,6.93455,6.93455
6.93465,0.000102119,9.994067192,6.93465,6.93465
6.93475,0.000102105,9.994241714,6.93475,6.93475
6.93485,0.000102125,9.994335175,6.93485,6.93485
6.93495,0.000102124,9.9939394,6.93495,6.93495
6.93505,0.00011732,9.350209236,6.93505,6.93505
6.93515,6.31E-05,-0.001115444,6.93515,6.93515
6.93525,2.96E-05,-0.000939384,6.93525,6.93525
6.93535,2.82E-05,-0.000959158,6.93535,6.93535
6.93545,2.79E-05,-0.000898431,6.93545,6.93545
6.93555,2.77E-05,-0.000954232,6.93555,6.93555
6.93565,2.76E-05,-0.000896249,6.93565,6.93565
6.93575,2.76E-05,-0.001277853,6.93575,6.93575
6.93585,2.76E-05,-0.00103994,6.93585,6.93585
6.93595,2.76E-05,-0.000970698,6.93595,6.93595
6.93605,1.63E-05,0.632951498,6.93605,6.93605
6.93615,8.69E-05,9.994159698,6.93615,6.93615
6.93625,0.000101705,9.993916512,6.93625,6.93625
6.93635,0.000101991,9.993894577,6.93635,6.93635
6.93645,0.000102061,9.993692398,6.93645,6.93645
6.93655,0.00010208,9.994106293,6.93655,6.93655
6.93665,0.000102089,9.993926048,6.93665,6.93665
6.93675,0.000102127,9.993801117,6.93675,6.93675
6.93685,0.000102105,9.993733406,6.93685,6.93685
6.93695,0.000102093,9.993803024,6.93695,6.93695
6.93705,0.000117143,9.370092392,6.93705,6.93705
6.93715,6.34E-05,-0.001061191,6.93715,6.93715
6.93725,2.96E-05,-0.001007993,6.93725,6.93725
6.93735,2.82E-05,-0.000880416,6.93735,6.93735
6.93745,2.78E-05,-0.000863739,6.93745,6.93745
6.93755,2.77E-05,-0.000588109,6.93755,6.93755
6.93765,2.76E-05,-0.000890127,6.93765,6.93765
6.93775,2.76E-05,-0.001118822,6.93775,6.93775
6.93785,2.76E-05,-0.000799071,6.93785,6.93785
6.93795,2.76E-05,-0.000746929,6.93795,6.93795
6.93805,1.64E-05,0.612854302,6.93805,6.93805
6.93815,8.66E-05,9.994277954,6.93815,6.93815
6.93825,0.000101662,9.994409561,6.93825,6.93825
6.93835,0.000101933,9.994416237,6.93835,6.93835
6.93845,0.000102037,9.994227409,6.93845,6.93845
6.93855,0.000102062,9.994235039,6.93855,6.93855
6.93865,0.000102078,9.994180679,6.93865,6.93865
6.93875,0.000102103,9.994389534,6.93875,6.93875
6.93885,0.000102109,9.994514465,6.93885,6.93885
6.93895,0.000102118,9.994391441,6.93895,6.93895
6.93905,0.00011696,9.390589714,6.93905,6.93905
6.93915,6.38E-05,-0.001170049,6.93915,6.93915
6.93925,2.96E-05,-0.00127919,6.93925,6.93925
6.93935,2.82E-05,-0.001125577,6.93935,6.93935
6.93945,2.78E-05,-0.000883231,6.93945,6.93945
6.93955,2.77E-05,-0.00089456,6.93955,6.93955
6.93965,2.76E-05,-0.000726241,6.93965,6.93965
6.93975,2.76E-05,-0.000959298,6.93975,6.93975
6.93985,2.75E-05,-0.000793583,6.93985,6.93985
6.93995,2.76E-05,-0.000675436,6.93995,6.93995
6.94005,1.65E-05,0.593118012,6.94005,6.94005
6.94015,8.62E-05,9.994309425,6.94015,6.94015
6.94025,0.000101654,9.994127274,6.94025,6.94025
6.94035,0.000101959,9.994029045,6.94035,6.94035
6.94045,0.000102053,9.994052887,6.94045,6.94045
6.94055,0.000102089,9.994250298,6.94055,6.94055
6.94065,0.000102105,9.994146347,6.94065,6.94065
6.94075,0.000102104,9.993770599,6.94075,6.94075
6.94085,0.000102082,9.994062424,6.94085,6.94085
6.94095,0.000102093,9.994213104,6.94095,6.94095
6.94105,0.000116704,9.410387039,6.94105,6.94105
6.94115,6.40E-05,-0.00099399,6.94115,6.94115
6.94125,2.96E-05,-0.000855154,6.94125,6.94125
6.94135,2.81E-05,-0.001235491,6.94135,6.94135
6.94145,2.78E-05,-0.000728141,6.94145,6.94145
6.94155,2.76E-05,-0.000802308,6.94155,6.94155
6.94165,2.76E-05,-0.001036281,6.94165,6.94165
6.94175,2.76E-05,-0.000756218,6.94175,6.94175
6.94185,2.76E-05,-0.000586843,6.94185,6.94185
6.94195,2.76E-05,-0.000362581,6.94195,6.94195
6.94205,1.66E-05,0.573423445,6.94205,6.94205
6.94215,8.60E-05,9.994638443,6.94215,6.94215
6.94225,0.000101643,9.994680405,6.94225,6.94225
6.94235,0.00010196,9.994642258,6.94235,6.94235
6.94245,0.000102024,9.994297028,6.94245,6.94245
6.94255,0.000102045,9.994329453,6.94255,6.94255
6.94265,0.000102056,9.994276047,6.94265,6.94265
6.94275,0.000102076,9.994477272,6.94275,6.94275
6.94285,0.000102069,9.994415283,6.94285,6.94285
6.94295,0.000102057,9.994745255,6.94295,6.94295
6.94305,0.000116485,9.430896759,6.94305,6.94305
6.94315,6.44E-05,-0.000577836,6.94315,6.94315
6.94325,2.96E-05,-0.000433019,6.94325,6.94325
6.94335,2.81E-05,-0.000586983,6.94335,6.94335
6.94345,2.78E-05,-0.000700346,6.94345,6.94345
6.94355,2.76E-05,-0.000827359,6.94355,6.94355
6.94365,2.76E-05,-0.000789501,6.94365,6.94365
6.94375,2.76E-05,-0.000730393,6.94375,6.94375
6.94385,2.75E-05,-0.000713786,6.94385,6.94385
6.94395,2.75E-05,-0.000801605,6.94395,6.94395
6.94405,1.68E-05,0.553242445,6.94405,6.94405
6.94415,8.57E-05,9.994494438,6.94415,6.94415
6.94425,0.000101679,9.994318008,6.94425,6.94425
6.94435,0.000101944,9.994519234,6.94435,6.94435
6.94445,0.000102061,9.994416237,6.94445,6.94445
6.94455,0.000102076,9.994353294,6.94455,6.94455
6.94465,0.000102096,9.994682312,6.94465,6.94465
6.94475,0.000102093,9.994631767,6.94475,6.94475
6.94485,0.000102082,9.994519234,6.94485,6.94485
6.94495,0.000102085,9.994719505,6.94495,6.94495
6.94505,0.000116288,9.450772285,6.94505,6.94505
6.94515,6.47E-05,-0.000592824,6.94515,6.94515
6.94525,2.96E-05,-0.000344075,6.94525,6.94525
6.94535,2.82E-05,-0.000436819,6.94535,6.94535
6.94545,2.78E-05,-0.000336616,6.94545,6.94545
6.94555,2.76E-05,-0.000465459,6.94555,6.94555
6.94565,2.76E-05,-0.000774935,6.94565,6.94565
6.94575,2.76E-05,-0.000616045,6.94575,6.94575
6.94585,2.75E-05,-0.000841785,6.94585,6.94585
6.94595,2.75E-05,-0.000788376,6.94595,6.94595
6.94605,1.69E-05,0.533158004,6.94605,6.94605
6.94615,8.54E-05,9.994334221,6.94615,6.94615
6.94625,0.00010166,9.994470596,6.94625,6.94625
6.94635,0.000101914,9.994504929,6.94635,6.94635
6.94645,0.000102005,9.994358063,6.94645,6.94645
6.94655,0.000102051,9.994200706,6.94655,6.94655
6.94665,0.000102083,9.994308472,6.94665,6.94665
6.94675,0.000102101,9.994497299,6.94675,6.94675
6.94685,0.000102099,9.994478226,6.94685,6.94685
6.94695,0.000102096,9.994486809,6.94695,6.94695
6.94705,0.000116117,9.470506668,6.94705,6.94705
6.94715,6.51E-05,-0.000915248,6.94715,6.94715
6.94725,2.96E-05,-0.000647148,6.94725,6.94725
6.94735,2.82E-05,-0.000606968,6.94735,6.94735
6.94745,2.78E-05,-0.000856984,6.94745,6.94745
6.94755,2.76E-05,-0.000871198,6.94755,6.94755
6.94765,2.76E-05,-0.0009137,6.94765,6.94765
6.94775,2.75E-05,-0.00087345,6.94775,6.94775
6.94785,2.75E-05,-0.000941284,6.94785,6.94785
6.94795,2.75E-05,-0.0010151,6.94795,6.94795
6.94805,1.71E-05,0.512770593,6.94805,6.94805
6.94815,8.51E-05,9.993859291,6.94815,6.94815
6.94825,0.000101657,9.993980408,6.94825,6.94825
6.94835,0.000101973,9.99387455,6.94835,6.94835
6.94845,0.000102044,9.994199753,6.94845,6.94845
6.94855,0.000102066,9.994277,6.94855,6.94855
6.94865,0.000102091,9.994003296,6.94865,6.94865
6.94875,0.000102073,9.993998528,6.94875,6.94875
6.94885,0.000102077,9.994095802,6.94885,6.94885
6.94895,0.000102088,9.994438171,6.94895,6.94895
6.94905,0.000115853,9.49041748,6.94905,6.94905
6.94915,6.54E-05,-0.001140847,6.94915,6.94915
6.94925,2.96E-05,-0.001005178,6.94925,6.94925
6.94935,2.81E-05,-0.001061331,6.94935,6.94935
6.94945,2.77E-05,-0.000916445,6.94945,6.94945
6.94955,2.76E-05,-0.000975765,6.94955,6.94955
6.94965,2.75E-05,-0.001171316,6.94965,6.94965
6.94975,2.75E-05,-0.00098062,6.94975,6.94975
6.94985,2.75E-05,-0.00073363,6.94985,6.94985
6.94995,2.75E-05,-0.000864302,6.94995,6.94995
6.95005,1.73E-05,0.49313882,6.95005,6.95005
6.95015,8.47E-05,9.994659424,6.95015,6.95015
6.95025,0.000101644,9.994625092,6.95025,6.95025
6.95035,0.000101963,9.994172096,6.95035,6.95035
6.95045,0.000102038,9.994303703,6.95045,6.95045
6.95055,0.000102027,9.994193077,6.95055,6.95055
6.95065,0.000102056,9.994194984,6.95065,6.95065
6.95075,0.000102092,9.993973732,6.95075,6.95075
6.95085,0.00010208,9.993954659,6.95085,6.95085
6.95095,0.000102095,9.994513512,6.95095,6.95095
6.95105,0.000115606,9.510587692,6.95105,6.95105
6.95115,6.58E-05,-0.000748055,6.95115,6.95115
6.95125,2.96E-05,-0.000763677,6.95125,6.95125
6.95135,2.81E-05,-0.001173427,6.95135,6.95135
6.95145,2.77E-05,-0.001334076,6.95145,6.95145
6.95155,2.76E-05,-0.001084694,6.95155,6.95155
6.95165,2.75E-05,-0.000704849,6.95165,6.95165
6.95175,2.75E-05,-0.00079492,6.95175,6.95175
6.95185,2.75E-05,-0.000651299,6.95185,6.95185
6.95195,2.75E-05,-0.000525553,6.95195,6.95195
6.95205,1.74E-05,0.473319411,6.95205,6.95205
6.95215,8.44E-05,9.994462967,6.95215,6.95215
6.95225,0.000101644,9.994249344,6.95225,6.95225
6.95235,0.000101898,9.994196892,6.95235,6.95235
6.95245,0.000101972,9.994532585,6.95245,6.95245
6.95255,0.000102022,9.994618416,6.95255,6.95255
6.95265,0.000102057,9.994472504,6.95265,6.95265
6.95275,0.000102054,9.99450016,6.95275,6.95275
6.95285,0.000102063,9.994521141,6.95285,6.95285
6.95295,0.000102107,9.994212151,6.95295,6.95295
6.95305,0.000115391,9.530477524,6.95305,6.95305
6.95315,6.62E-05,-0.001075335,6.95315,6.95315
6.95325,2.96E-05,-0.001047328,6.95325,6.95325
6.95335,2.81E-05,-0.001137399,6.95335,6.95335
6.95345,2.77E-05,-0.00096338,6.95345,6.95345
6.95355,2.76E-05,-0.000939033,6.95355,6.95355
6.95365,2.75E-05,-0.000971754,6.95365,6.95365
6.95375,2.75E-05,-0.000855084,6.95375,6.95375
6.95385,2.75E-05,-0.001065483,6.95385,6.95385
6.95395,2.75E-05,-0.001152809,6.95395,6.95395
6.95405,1.76E-05,0.452838361,6.95405,6.95405
6.95415,8.41E-05,9.994389534,6.95415,6.95415
6.95425,0.000101654,9.994297981,6.95425,6.95425
6.95435,0.000101977,9.994114876,6.95435,6.95435
6.95445,0.000102078,9.994062424,6.95445,6.95445
6.95455,0.000102067,9.994490623,6.95455,6.95455
6.95465,0.0001021,9.994508743,6.95465,6.95465
6.95475,0.000102076,9.99447155,6.95475,6.95475
6.95485,0.0001021,9.994392395,6.95485,6.95485
6.95495,0.000102081,9.994376183,6.95495,6.95495
6.95505,0.000115124,9.550718307,6.95505,6.95505
6.95515,6.66E-05,-0.00079309,6.95515,6.95515
6.95525,2.96E-05,-0.000669314,6.95525,6.95525
6.95535,2.81E-05,-0.000929533,6.95535,6.95535
6.95545,2.78E-05,-0.001071676,6.95545,6.95545
6.95555,2.76E-05,-0.001224021,6.95555,6.95555
6.95565,2.75E-05,-0.001333302,6.95565,6.95565
6.95575,2.75E-05,-0.000837492,6.95575,6.95575
6.95585,2.75E-05,-0.001197071,6.95585,6.95585
6.95595,2.75E-05,-0.001124662,6.95595,6.95595
6.95605,1.78E-05,0.432876557,6.95605,6.95605
6.95615,8.38E-05,9.994337082,6.95615,6.95615
6.95625,0.000101669,9.994228363,6.95625,6.95625
6.95635,0.00010195,9.994408607,6.95635,6.95635
6.95645,0.000102012,9.994381905,6.95645,6.95645
6.95655,0.000102076,9.994314194,6.95655,6.95655
6.95665,0.000102099,9.994430542,6.95665,6.95665
6.95675,0.000102098,9.994339943,6.95675,6.95675
6.95685,0.000102108,9.994190216,6.95685,6.95685
6.95695,0.000102089,9.994115829,6.95695,6.95695
6.95705,0.000114846,9.570250511,6.95705,6.95705
6.95715,6.70E-05,-0.001198056,6.95715,6.95715
6.95725,2.96E-05,-0.00139227,6.95725,6.95725
6.95735,2.81E-05,-0.001331754,6.95735,6.95735
6.95745,2.77E-05,-0.0013041,6.95745,6.95745
6.95755,2.76E-05,-0.001337102,6.95755,6.95755
6.95765,2.75E-05,-0.001291574,6.95765,6.95765
6.95775,2.75E-05,-0.001229088,6.95775,6.95775
6.95785,2.75E-05,-0.001065905,6.95785,6.95785
6.95795,2.75E-05,-0.000909267,6.95795,6.95795
6.95805,1.80E-05,0.412803292,6.95805,6.95805
6.95815,8.34E-05,9.994446754,6.95815,6.95815
6.95825,0.000101642,9.994164467,6.95825,6.95825
6.95835,0.000101973,9.994264603,6.95835,6.95835
6.95845,0.000102044,9.994228363,6.95845,6.95845
6.95855,0.000102052,9.994499207,6.95855,6.95855
6.95865,0.00010207,9.994604111,6.95865,6.95865
6.95875,0.000102094,9.994612694,6.95875,6.95875
6.95885,0.000102087,9.994668007,6.95885,6.95885
6.95895,0.000102062,9.994773865,6.95895,6.95895
6.95905,0.000114546,9.590655327,6.95905,6.95905
6.95915,6.73E-05,-0.000747351,6.95915,6.95915
6.95925,2.96E-05,-0.000728211,6.95925,6.95925
6.95935,2.81E-05,-0.000967813,6.95935,6.95935
6.95945,2.77E-05,-0.000773035,6.95945,6.95945
6.95955,2.75E-05,-0.000637507,6.95955,6.95955
6.95965,2.75E-05,-0.00058255,6.95965,6.95965
6.95975,2.75E-05,-0.000718782,6.95975,6.95975
6.95985,2.75E-05,-0.000656225,6.95985,6.95985
6.95995,2.75E-05,-0.000736866,6.95995,6.95995
6.96005,1.82E-05,0.393139958,6.96005,6.96005
6.96015,8.30E-05,9.994352341,6.96015,6.96015
6.96025,0.000101642,9.994493484,6.96025,6.96025
6.96035,0.000101924,9.9945755,6.96035,6.96035
6.96045,0.000102023,9.994153976,6.96045,6.96045
6.96055,0.000102061,9.994343758,6.96055,6.96055
6.96065,0.000102071,9.994283676,6.96065,6.96065
6.96075,0.000102053,9.994379044,6.96075,6.96075
6.96085,0.00010207,9.994215012,6.96085,6.96085
6.96095,0.000102091,9.994221687,6.96095,6.96095
6.96105,0.000114271,9.610478401,6.96105,6.96105
6.96115,6.78E-05,-0.000455889,6.96115,6.96115
6.96125,2.95E-05,-0.000721667,6.96125,6.96125
6.96135,2.81E-05,-0.000795975,6.96135,6.96135
6.96145,2.77E-05,-0.000487413,6.96145,6.96145
6.96155,2.75E-05,-0.000543144,6.96155,6.96155
6.96165,2.74E-05,-0.00069535,6.96165,6.96165
6.96175,2.75E-05,-0.000649329,6.96175,6.96175
6.96185,2.75E-05,-0.00069352,6.96185,6.96185
6.96195,2.75E-05,-0.000742848,6.96195,6.96195
6.96205,1.84E-05,0.373182178,6.96205,6.96205
6.96215,8.26E-05,9.99434185,6.96215,6.96215
6.96225,0.000101645,9.994479179,6.96225,6.96225
6.96235,0.000101963,9.99434948,6.96235,6.96235
6.96245,0.000102035,9.994515419,6.96245,6.96245
6.96255,0.000102064,9.994254112,6.96255,6.96255
6.96265,0.00010207,9.994068146,6.96265,6.96265
6.96275,0.000102095,9.994063377,6.96275,6.96275
6.96285,0.00010209,9.994075775,6.96285,6.96285
6.96295,0.000102092,9.994335175,6.96295,6.96295
6.96305,0.000113992,9.630669594,6.96305,6.96305
6.96315,6.82E-05,-0.000810049,6.96315,6.96315
6.96325,2.96E-05,-0.001029314,6.96325,6.96325
6.96335,2.81E-05,-0.001100034,6.96335,6.96335
6.96345,2.77E-05,-0.001009048,6.96345,6.96345
6.96355,2.76E-05,-0.000801182,6.96355,6.96355
6.96365,2.75E-05,-0.00065327,6.96365,6.96365
6.96375,2.75E-05,-0.000630471,6.96375,6.96375
6.96385,2.75E-05,-0.00068205,6.96385,6.96385
6.96395,2.75E-05,-0.000835663,6.96395,6.96395
6.96405,1.86E-05,0.35316661,6.96405,6.96405
6.96415,8.23E-05,9.994114876,6.96415,6.96415
6.96425,0.00010167,9.994007111,6.96425,6.96425
6.96435,0.000101981,9.994031906,6.96435,6.96435
6.96445,0.000102083,9.99409008,6.96445,6.96445
6.96455,0.000102097,9.994178772,6.96455,6.96455
6.96465,0.000102076,9.99419117,6.96465,6.96465
6.96475,0.000102115,9.994273186,6.96475,6.96475
6.96485,0.00010212,9.994369507,6.96485,6.96485
6.96495,0.000102103,9.994317055,6.96495,6.96495
6.96505,0.00011365,9.650385857,6.96505,6.96505
6.96515,6.86E-05,-0.00108216,6.96515,6.96515
6.96525,2.95E-05,-0.00101897,6.96525,6.96525
6.96535,2.80E-05,-0.001046484,6.96535,6.96535
6.96545,2.77E-05,-0.00107055,6.96545,6.96545
6.96555,2.75E-05,-0.000885483,6.96555,6.96555
6.96565,2.75E-05,-0.000603731,6.96565,6.96565
6.96575,2.74E-05,-0.000688524,6.96575,6.96575
6.96585,2.74E-05,-0.000889283,6.96585,6.96585
6.96595,2.75E-05,-0.000970839,6.96595,6.96595
6.96605,1.89E-05,0.33283028,6.96605,6.96605
6.96615,8.18E-05,9.994135857,6.96615,6.96615
6.96625,0.00010168,9.994430542,6.96625,6.96625
6.96635,0.000101975,9.994303703,6.96635,6.96635
6.96645,0.000102022,9.994336128,6.96645,6.96645
6.96655,0.000102071,9.993915558,6.96655,6.96655
6.96665,0.000102099,9.994186401,6.96665,6.96665
6.96675,0.000102079,9.994199753,6.96675,6.96675
6.96685,0.000102064,9.994488716,6.96685,6.96685
6.96695,0.000102103,9.99430275,6.96695,6.96695
6.96705,0.000113347,9.670430183,6.96705,6.96705
6.96715,6.91E-05,-0.000968376,6.96715,6.96715
6.96725,2.95E-05,-0.001054506,6.96725,6.96725
6.96735,2.81E-05,-0.001147039,6.96735,6.96735
6.96745,2.77E-05,-0.001097923,6.96745,6.96745
