A2_LTP,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
5.94155,4.62E-07,-0.000988784,,,,,,,,,,,,,,
5.94165,4.62E-07,-0.000697675,,,,,,,,,,,,,,
5.94175,4.63E-07,-0.00066221,,,,,,,,,,,,,,
5.94185,4.62E-07,-0.000546034,,,,,,,,,,,,,,
5.94195,4.63E-07,-0.000667136,,,,,,,,,,,,,,
5.94205,4.62E-07,-0.000900473,,,,,,,,,,,,,,
5.94215,4.63E-07,-0.000875774,,,,,,,,,,,,,,
5.94225,4.63E-07,-0.000697394,,,,,,,,,,,,,,
5.94235,4.63E-07,-0.000823491,,,,,,,,,,,,,,
5.94245,4.63E-07,-0.000608239,,,,,,,,,,,,,,
5.94255,4.63E-07,-0.000921724,,,,,,,,,,,,,,
5.94265,4.63E-07,-0.000959018,,,,,,,,,,,,,,
5.94275,4.63E-07,-0.000864093,,,,,,,,,,,,,,
5.94285,4.63E-07,-0.000646589,,,,,,,,,,,,,,
5.94295,4.63E-07,-0.0006392,,,,,,,,,,,,,,
5.94305,4.63E-07,-0.000716252,,,,,,,,,,,,,,
5.94315,4.62E-07,-0.000786126,,,,,,,,,,,,,,
5.94325,4.62E-07,-0.000742569,,,,,,,,,,,,,,
5.94335,4.62E-07,-0.000996313,,,,,,,,,,,,,,
5.94345,4.62E-07,-0.000971332,,,,,,,,,,,,,,
5.94355,4.62E-07,-0.000992865,,,,,,,,,,,,,,
5.94365,4.61E-07,-0.001320142,,,,,,,,,,,,,,
5.94375,4.61E-07,-0.001113263,,,,,,,,,,,,,,
5.94385,4.62E-07,-0.001223669,,,,,,,,,,,,,,
5.94395,4.62E-07,-0.000911943,,,,,,,,,,,,,,
5.94405,4.62E-07,-0.001012286,,,,,,,,,,,,,,
5.94415,4.62E-07,-0.000994976,,,,,,,,,,,,,,
5.94425,4.62E-07,-0.001048244,,,,,,,,,,,,,,
5.94435,4.62E-07,-0.00106295,,,,,,,,,,,,,,
5.94445,4.62E-07,-0.001317257,,,,,,,,,,,,,,
5.94455,4.62E-07,-0.001086242,,,,,,,,,,,,,,
5.94465,4.62E-07,-0.000659255,,,,,,,,,,,,,,
5.94475,4.62E-07,-0.001091942,,,,,,,,,,,,,,
5.94485,4.62E-07,-0.000793304,,,,,,,,,,,,,,
5.94495,4.62E-07,-0.001035296,,,,,,,,,,,,,,
5.94505,4.62E-07,-0.001052466,,,,,,,,,,,,,,
5.94515,4.62E-07,-0.000964648,,,,,,,,,,,,,,
5.94525,4.62E-07,-0.000766494,,,,,,,,,,,,,,
5.94535,4.62E-07,-0.000771068,,,,,,,,,,,,,,
5.94545,4.62E-07,-0.000755024,,,,,,,,,,,,,,
5.94555,4.62E-07,-0.000880348,,,,,,,,,,,,,,
5.94565,4.62E-07,-0.000825814,,,,,,,,,,,,,,
5.94575,4.62E-07,-0.000752843,,,,,,,,,,,,,,
5.94585,4.62E-07,-0.000653274,,,,,,,,,,,,,,
5.94595,4.62E-07,-0.000864726,,,,,,,,,,,,,,
5.94605,4.62E-07,-0.001057391,,,,,,,,,,,,,,
5.94615,4.63E-07,-0.000942763,,,,,,,,,,,,,,
5.94625,4.63E-07,-0.000774375,,,,,,,,,,,,,,
5.94635,4.63E-07,-0.000631952,,,,,,,,,,,,,,
5.94645,4.63E-07,-0.000676565,,,,,,,,,,,,,,
5.94655,4.63E-07,-0.00068902,,,,,,,,,,,,,,
5.94665,4.63E-07,-0.000698801,,,,,,,,,,,,,,
5.94675,4.63E-07,-0.000424229,,,,,,,,,,,,,,
5.94685,4.62E-07,-0.000317904,,,,,,,,,,,,,,
5.94695,4.62E-07,-0.000422118,,,,,,,,,,,,,,
5.94705,4.63E-07,-0.000657144,,,,,,,,,,,,,,
5.94715,4.62E-07,-0.000707808,,,,,,,,,,,,,,
5.94725,4.63E-07,-0.000878659,,,,,,,,,,,,,,
5.94735,4.62E-07,-0.000946141,,,,,,,,,,,,,,
5.94745,4.62E-07,-0.000832217,,,,,,,,,,,,,,
5.94755,4.62E-07,-0.000945015,,,,,,,,,,,,,,
5.94765,4.62E-07,-0.000690427,,,,,,,,,,,,,,
5.94775,4.62E-07,-0.000896673,,,,,,,,,,,,,,
5.94785,4.62E-07,-0.000553071,,,,,,,,,,,,,,
5.94795,4.62E-07,-0.000863108,,,,,,,,,,,,,,
5.94805,4.62E-07,-0.000822858,,,,,,,,,,,,,,
5.94815,4.62E-07,-0.00075622,,,,,,,,,,,,,,
5.94825,4.62E-07,-0.000387075,,,,,,,,,,,,,,
5.94835,4.62E-07,-0.000300524,,,,,,,,,,,,,,
5.94845,4.62E-07,-0.000365191,,,,,,,,,,,,,,
5.94855,4.62E-07,-0.000582766,,,,,,,,,,,,,,
5.94865,4.62E-07,-0.000480734,,,,,,,,,,,,,,
5.94875,4.62E-07,-0.00042064,,,,,,,,,,,,,,
5.94885,4.63E-07,-0.000361884,,,,,,,,,,,,,,
5.94895,4.62E-07,-0.00052598,,,,,,,,,,,,,,
5.94905,4.62E-07,-0.000632234,,,,,,,,,,,,,,
5.94915,4.62E-07,-0.000440273,,,,,,,,,,,,,,
5.94925,4.63E-07,-0.0002595,,,,,,,,,,,,,,
5.94935,4.63E-07,-0.000305168,,,,,,,,,,,,,,
5.94945,4.63E-07,-0.000427677,,,,,,,,,,,,,,
5.94955,4.63E-07,-0.00054336,,,,,,,,,,,,,,
5.94965,4.62E-07,-0.000616261,,,,,,,,,,,,,,
5.94975,4.62E-07,-0.00075425,,,,,,,,,,,,,,
5.94985,4.62E-07,-0.000709004,,,,,,,,,,,,,,
5.94995,4.62E-07,-0.000629841,,,,,,,,,,,,,,
5.95005,4.63E-07,-0.000643281,,,,,,,,,,,,,,
5.95015,4.62E-07,-0.000870215,,,,,,,,,,,,,,
5.95025,4.62E-07,-0.000382783,,,,,,,,,,,,,,
5.95035,4.62E-07,-0.000408959,,,,,,,,,,,,,,
5.95045,4.62E-07,-0.000635893,,,,,,,,,,,,,,
5.95055,4.62E-07,-0.000528654,,,,,,,,,,,,,,
5.95065,4.62E-07,-0.000499029,,,,,,,,,,,,,,
5.95075,4.62E-07,-0.000609998,,,,,,,,,,,,,,
5.95085,4.62E-07,-0.000356254,,,,,,,,,,,,,,
5.95095,4.62E-07,-0.0004763,,,,,,,,,,,,,,
5.95105,4.62E-07,-0.000452165,,,,,,,,,,,,,,
5.95115,4.62E-07,-0.000270266,,,,,,,,,,,,,,
5.95125,4.61E-07,-0.000515495,,,,,,,,,,,,,,
5.95135,4.62E-07,-0.000896462,,,,,,,,,,,,,,
5.95145,4.61E-07,-0.000904202,,,,,,,,,,,,,,
5.95155,4.62E-07,-0.000389327,,,,,,,,,,,,,,
5.95165,4.61E-07,-0.000649333,,,,,,,,,,,,,,
5.95175,4.62E-07,-0.000586988,,,,,,,,,,,,,,
5.95185,4.62E-07,-0.000500436,,,,,,,,,,,,,,
5.95195,4.62E-07,-0.000717026,,,,,,,,,,,,,,
5.95205,4.62E-07,-0.000600076,,,,,,,,,,,,,,
5.95215,4.62E-07,-0.000565385,,,,,,,,,,,,,,
5.95225,4.62E-07,-0.00038229,,,,,,,,,,,,,,
5.95235,4.62E-07,-0.000283706,,,,,,,,,,,,,,
5.95245,4.63E-07,-0.000403189,,,,,,,,,,,,,,
5.95255,4.63E-07,-0.000377576,,,,,,,,,,,,,,
5.95265,4.62E-07,-0.000371665,,,,,,,,,,,,,,
5.95275,4.63E-07,-0.000218405,,,,,,,,,,,,,,
5.95285,4.63E-07,-0.000560178,,,,,,,,,,,,,,
5.95295,4.63E-07,-0.000657425,,,,,,,,,,,,,,
5.95305,4.62E-07,-0.000533016,,,,,,,,,,,,,,
5.95315,4.62E-07,-0.000470601,,,,,,,,,,,,,,
5.95325,4.62E-07,-0.000660732,,,,,,,,,,,,,,
5.95335,4.62E-07,-0.000755869,,,,,,,,,,,,,,
5.95345,4.63E-07,-0.000620553,,,,,,,,,,,,,,
5.95355,4.62E-07,-0.000632586,,,,,,,,,,,,,,
5.95365,4.63E-07,-0.000465745,,,,,,,,,,,,,,
5.95375,4.62E-07,-0.000511484,,,,,,,,,,,,,,
5.95385,4.63E-07,-0.000415785,,,,,,,,,,,,,,
5.95395,4.63E-07,-0.000564048,,,,,,,,,,,,,,
5.95405,4.62E-07,-0.000835243,,,,,,,,,,,,,,
5.95415,4.62E-07,-0.000689653,,,,,,,,,,,,,,
5.95425,4.62E-07,-0.000694086,,,,,,,,,,,,,,
5.95435,4.62E-07,-0.00084425,,,,,,,,,,,,,,
5.95445,4.62E-07,-0.000924046,,,,,,,,,,,,,,
5.95455,4.62E-07,-0.000902443,,,,,,,,,,,,,,
5.95465,4.63E-07,-0.000971192,,,,,,,,,,,,,,
5.95475,4.63E-07,-0.000944452,,,,,,,,,,,,,,
5.95485,4.62E-07,-0.001084342,,,,,,,,,,,,,,
5.95495,4.62E-07,-0.001151613,,,,,,,,,,,,,,
5.95505,4.62E-07,-0.00116062,,,,,,,,,,,,,,
5.95515,4.62E-07,-0.0011818,,,,,,,,,,,,,,
5.95525,4.62E-07,-0.001088564,,,,,,,,,,,,,,
5.95535,4.62E-07,-0.001001309,,,,,,,,,,,,,,
5.95545,4.62E-07,-0.000923694,,,,,,,,,,,,,,
5.95555,4.62E-07,-0.000746721,,,,,,,,,,,,,,
5.95565,4.62E-07,-0.000826095,,,,,,,,,,,,,,
5.95575,4.62E-07,-0.0008655,,,,,,,,,,,,,,
5.95585,4.62E-07,-0.000718363,,,,,,,,,,,,,,
5.95595,4.62E-07,-0.000783664,,,,,,,,,,,,,,
5.95605,4.62E-07,-0.00101686,,,,,,,,,,,,,,
5.95615,4.62E-07,-0.000859449,,,,,,,,,,,,,,
5.95625,4.61E-07,-0.000887737,,,,,,,,,,,,,,
5.95635,4.62E-07,-0.00071013,,,,,,,,,,,,,,
5.95645,4.61E-07,-0.000673187,,,,,,,,,,,,,,
5.95655,4.62E-07,-0.000950996,,,,,,,,,,,,,,
5.95665,4.62E-07,-0.000794993,,,,,,,,,,,,,,
5.95675,4.62E-07,-0.000802381,,,,,,,,,,,,,,
5.95685,4.62E-07,-0.001036703,,,,,,,,,,,,,,
5.95695,4.62E-07,-0.000904625,,,,,,,,,,,,,,
5.95705,4.62E-07,-0.000824125,,,,,,,,,,,,,,
5.95715,4.62E-07,-0.000980269,,,,,,,,,,,,,,
5.95725,4.62E-07,-0.000726174,,,,,,,,,,,,,,
5.95735,4.62E-07,-0.000692538,,,,,,,,,,,,,,
5.95745,4.62E-07,-0.000626323,,,,,,,,,,,,,,
5.95755,4.62E-07,-0.000880489,,,,,,,,,,,,,,
5.95765,4.62E-07,-0.000728355,,,,,,,,,,,,,,
5.95775,4.62E-07,-0.000708652,,,,,,,,,,,,,,
5.95785,4.62E-07,-0.000943467,,,,,,,,,,,,,,
5.95795,4.62E-07,-0.000775009,,,,,,,,,,,,,,
5.95805,4.62E-07,-0.000833272,,,,,,,,,,,,,,
5.95815,4.63E-07,-0.001024108,,,,,,,,,,,,,,
5.95825,4.62E-07,-0.000910465,,,,,,,,,,,,,,
5.95835,4.62E-07,-0.000682687,,,,,,,,,,,,,,
5.95845,4.62E-07,-0.000677409,,,,,,,,,,,,,,
5.95855,4.62E-07,-0.000980269,,,,,,,,,,,,,,
5.95865,4.62E-07,-0.000983858,,,,,,,,,,,,,,
5.95875,4.62E-07,-0.000927846,,,,,,,,,,,,,,
5.95885,4.62E-07,-0.001013271,,,,,,,,,,,,,,
5.95895,4.62E-07,-0.000837846,,,,,,,,,,,,,,
5.95905,4.62E-07,-0.001146898,,,,,,,,,,,,,,
5.95915,4.62E-07,-0.000929112,,,,,,,,,,,,,,
5.95925,4.62E-07,-0.000966759,,,,,,,,,,,,,,
5.95935,4.62E-07,-0.000778668,,,,,,,,,,,,,,
5.95945,4.62E-07,-0.001015593,,,,,,,,,,,,,,
5.95955,4.61E-07,-0.000893929,,,,,,,,,,,,,,
5.95965,4.61E-07,-0.000739966,,,,,,,,,,,,,,
5.95975,4.62E-07,-0.000656651,,,,,,,,,,,,,,
5.95985,4.62E-07,-0.000793726,,,,,,,,,,,,,,
5.95995,4.61E-07,-0.000812655,,,,,,,,,,,,,,
5.96005,4.62E-07,-0.001012638,,,,,,,,,,,,,,
5.96015,4.62E-07,-0.000957259,,,,,,,,,,,,,,
5.96025,4.62E-07,-0.000691764,,,,,,,,,,,,,,
5.96035,4.62E-07,-0.00096704,,,,,,,,,,,,,,
5.96045,4.62E-07,-0.000918698,,,,,,,,,,,,,,
5.96055,4.62E-07,-0.001030652,,,,,,,,,,,,,,
5.96065,4.62E-07,-0.001308039,,,,,,,,,,,,,,
5.96075,4.62E-07,-0.001172301,,,,,,,,,,,,,,
5.96085,4.62E-07,-0.001205021,,,,,,,,,,,,,,
5.96095,4.62E-07,-0.001037055,,,,,,,,,,,,,,
5.96105,4.62E-07,-0.001059362,,,,,,,,,,,,,,
5.96115,4.62E-07,-0.000867682,,,,,,,,,,,,,,
5.96125,4.62E-07,-0.000849949,,,,,,,,,,,,,,
5.96135,4.62E-07,-0.001025867,,,,,,,,,,,,,,
5.96145,4.63E-07,-0.000749184,,,,,,,,,,,,,,
5.96155,4.62E-07,-0.000668473,,,,,,,,,,,,,,
5.96165,4.62E-07,-0.000780849,,,,,,,,,,,,,,
5.96175,4.63E-07,-0.000902373,,,,,,,,,,,,,,
5.96185,4.63E-07,-0.001069635,,,,,,,,,,,,,,
5.96195,4.63E-07,-0.000851286,,,,,,,,,,,,,,
5.96205,4.62E-07,-0.000668262,,,,,,,,,,,,,,
5.96215,4.63E-07,-0.000909198,,,,,,,,,,,,,,
5.96225,4.62E-07,-0.00122768,,,,,,,,,,,,,,
5.96235,4.63E-07,-0.000995961,,,,,,,,,,,,,,
5.96245,4.63E-07,-0.001225569,,,,,,,,,,,,,,
5.96255,4.63E-07,-0.001297554,,,,,,,,,,,,,,
5.96265,4.63E-07,-0.000924609,,,,,,,,,,,,,,
5.96275,4.63E-07,-0.000879504,,,,,,,,,,,,,,
5.96285,4.63E-07,-0.001048736,,,,,,,,,,,,,,
5.96295,4.63E-07,-0.00082328,,,,,,,,,,,,,,
5.96305,4.62E-07,-0.000924327,,,,,,,,,,,,,,
5.96315,4.62E-07,-0.000939597,,,,,,,,,,,,,,
5.96325,4.62E-07,-0.000947408,,,,,,,,,,,,,,
5.96335,4.62E-07,-0.000697112,,,,,,,,,,,,,,
5.96345,4.62E-07,-0.000933264,,,,,,,,,,,,,,
5.96355,4.63E-07,-0.000717308,,,,,,,,,,,,,,
5.96365,4.63E-07,-0.000606691,,,,,,,,,,,,,,
5.96375,4.63E-07,-0.000729622,,,,,,,,,,,,,,
5.96385,4.63E-07,-0.001229298,,,,,,,,,,,,,,
5.96395,4.63E-07,-0.001047329,,,,,,,,,,,,,,
5.96405,4.63E-07,-0.000910043,,,,,,,,,,,,,,
5.96415,4.63E-07,-0.000978299,,,,,,,,,,,,,,
5.96425,4.63E-07,-0.001027134,,,,,,,,,,,,,,
5.96435,4.63E-07,-0.000956555,,,,,,,,,,,,,,
5.96445,4.63E-07,-0.001098486,,,,,,,,,,,,,,
5.96455,4.63E-07,-0.001344348,,,,,,,,,,,,,,
5.96465,4.63E-07,-0.000940301,,,,,,,,,,,,,,
5.96475,4.63E-07,-0.000810685,,,,,,,,,,,,,,
5.96485,4.63E-07,-0.000773601,,,,,,,,,,,,,,
5.96495,4.63E-07,-0.000706049,,,,,,,,,,,,,,
5.96505,4.63E-07,-0.000785704,,,,,,,,,,,,,,
5.96515,4.63E-07,-0.000778738,,,,,,,,,,,,,,
5.96525,4.63E-07,-0.001085749,,,,,,,,,,,,,,
5.96535,4.63E-07,-0.001204247,,,,,,,,,,,,,,
5.96545,4.63E-07,-0.000964648,,,,,,,,,,,,,,
5.96555,4.63E-07,-0.001134725,,,,,,,,,,,,,,
5.96565,4.63E-07,-0.000743836,,,,,,,,,,,,,,
5.96575,4.63E-07,-0.000773249,,,,,,,,,,,,,,
5.96585,4.63E-07,-0.001007712,,,,,,,,,,,,,,
5.96595,4.63E-07,-0.001186022,,,,,,,,,,,,,,
5.96605,4.62E-07,-0.000822366,,,,,,,,,,,,,,
5.96615,4.62E-07,-0.000904484,,,,,,,,,,,,,,
5.96625,4.63E-07,-0.000890762,,,,,,,,,,,,,,
5.96635,4.63E-07,-0.000721037,,,,,,,,,,,,,,
5.96645,4.62E-07,-0.000624001,,,,,,,,,,,,,,
5.96655,4.62E-07,-0.000920598,,,,,,,,,,,,,,
5.96665,4.62E-07,-0.000926368,,,,,,,,,,,,,,
5.96675,4.62E-07,-0.00053562,,,,,,,,,,,,,,
5.96685,4.63E-07,-0.000791685,,,,,,,,,,,,,,
5.96695,4.64E-07,-0.000915954,,,,,,,,,,,,,,
5.96705,4.63E-07,-0.000482422,,,,,,,,,,,,,,
5.96715,4.63E-07,-0.000547582,,,,,,,,,,,,,,
5.96725,4.63E-07,-0.00094206,,,,,,,,,,,,,,
5.96735,4.63E-07,-0.000687753,,,,,,,,,,,,,,
5.96745,4.63E-07,-0.000791756,,,,,,,,,,,,,,
5.96755,4.63E-07,-0.000839183,,,,,,,,,,,,,,
5.96765,4.63E-07,-0.000818847,,,,,,,,,,,,,,
5.96775,4.63E-07,-0.000853397,,,,,,,,,,,,,,
5.96785,4.63E-07,-0.001045429,,,,,,,,,,,,,,
5.96795,4.64E-07,-0.001023052,,,,,,,,,,,,,,
5.96805,4.64E-07,-0.000972599,,,,,,,,,,,,,,
5.96815,4.64E-07,-0.000766635,,,,,,,,,,,,,,
5.96825,4.64E-07,-0.001149924,,,,,,,,,,,,,,
5.96835,4.64E-07,-0.001095601,,,,,,,,,,,,,,
5.96845,4.64E-07,-0.001021786,,,,,,,,,,,,,,
5.96855,4.64E-07,-0.001164349,,,,,,,,,,,,,,
5.96865,4.64E-07,-0.00084242,,,,,,,,,,,,,,
5.96875,4.64E-07,-0.000967181,,,,,,,,,,,,,,
5.96885,4.64E-07,-0.001148446,,,,,,,,,,,,,,
5.96895,4.64E-07,-0.001421541,,,,,,,,,,,,,,
5.96905,4.64E-07,-0.001108126,,,,,,,,,,,,,,
5.96915,4.64E-07,-0.000979003,,,,,,,,,,,,,,
5.96925,4.64E-07,-0.001179197,,,,,,,,,,,,,,
5.96935,4.64E-07,-0.001009542,,,,,,,,,,,,,,
5.96945,4.63E-07,-0.000851146,,,,,,,,,,,,,,
5.96955,4.64E-07,-0.000967111,,,,,,,,,,,,,,
5.96965,4.64E-07,-0.000970136,,,,,,,,,,,,,,
5.96975,4.64E-07,-0.000993076,,,,,,,,,,,,,,
5.96985,4.64E-07,-0.000858886,,,,,,,,,,,,,,
5.96995,4.64E-07,-0.000861138,,,,,,,,,,,,,,
5.97005,4.64E-07,-0.000937416,,,,,,,,,,,,,,
5.97015,4.64E-07,-0.000915883,,,,,,,,,,,,,,
5.97025,4.64E-07,-0.000912506,,,,,,,,,,,,,,
5.97035,4.64E-07,-0.0009555,,,,,,,,,,,,,,
5.97045,4.64E-07,-0.000946985,,,,,,,,,,,,,,
5.97055,4.64E-07,-0.000893718,,,,,,,,,,,,,,
5.97065,4.64E-07,-0.000789926,,,,,,,,,,,,,,
5.97075,4.64E-07,-0.000733703,,,,,,,,,,,,,,
5.97085,4.64E-07,-0.000483478,,,,,,,,,,,,,,
5.97095,4.64E-07,-0.000901951,,,,,,,,,,,,,,
5.97105,4.64E-07,-0.001028611,,,,,,,,,,,,,,
5.97115,4.64E-07,-0.001052536,,,,,,,,,,,,,,
5.97125,4.64E-07,-0.000896181,,,,,,,,,,,,,,
5.97135,4.64E-07,-0.00119714,,,,,,,,,,,,,,
5.97145,4.64E-07,-0.000945015,,,,,,,,,,,,,,
5.97155,4.64E-07,-0.000966125,,,,,,,,,,,,,,
5.97165,4.65E-07,-0.001103693,,,,,,,,,,,,,,
5.97175,4.64E-07,-0.001116781,,,,,,,,,,,,,,
5.97185,4.64E-07,-0.000867119,,,,,,,,,,,,,,
5.97195,4.64E-07,-0.000835102,,,,,,,,,,,,,,
5.97205,4.64E-07,-0.00093439,,,,,,,,,,,,,,
5.97215,4.63E-07,-0.000708512,,,,,,,,,,,,,,
5.97225,4.63E-07,-0.001026289,,,,,,,,,,,,,,
5.97235,4.63E-07,-0.001119737,,,,,,,,,,,,,,
5.97245,4.64E-07,-0.001199533,,,,,,,,,,,,,,
5.97255,4.63E-07,-0.001320916,,,,,,,,,,,,,,
5.97265,4.63E-07,-0.001219939,,,,,,,,,,,,,,
5.97275,4.63E-07,-0.000883655,,,,,,,,,,,,,,
5.97285,4.63E-07,-0.001172582,,,,,,,,,,,,,,
5.97295,4.63E-07,-0.000985406,,,,,,,,,,,,,,
5.97305,4.64E-07,-0.00097851,,,,,,,,,,,,,,
5.97315,4.63E-07,-0.00094206,,,,,,,,,,,,,,
5.97325,4.63E-07,-0.001012356,,,,,,,,,,,,,,
5.97335,4.63E-07,-0.001140213,,,,,,,,,,,,,,
5.97345,4.63E-07,-0.000979636,,,,,,,,,,,,,,
5.97355,4.63E-07,-0.000973655,,,,,,,,,,,,,,
5.97365,4.63E-07,-0.001004053,,,,,,,,,,,,,,
5.97375,4.63E-07,-0.00067945,,,,,,,,,,,,,,
5.97385,4.63E-07,-0.000453431,,,,,,,,,,,,,,
5.97395,4.63E-07,-0.000412548,,,,,,,,,,,,,,
5.97405,4.64E-07,-0.00066791,,,,,,,,,,,,,,
5.97415,4.63E-07,-0.000783312,,,,,,,,,,,,,,
5.97425,4.63E-07,-0.000703093,,,,,,,,,,,,,,
5.97435,4.63E-07,-0.001088705,,,,,,,,,,,,,,
5.97445,4.63E-07,-0.000826588,,,,,,,,,,,,,,
5.97455,4.63E-07,-0.000873804,,,,,,,,,,,,,,
5.97465,4.63E-07,-0.000892592,,,,,,,,,,,,,,
5.97475,4.63E-07,-0.000922005,,,,,,,,,,,,,,
5.97485,4.63E-07,-0.000990965,,,,,,,,,,,,,,
5.97495,4.63E-07,-0.000787604,,,,,,,,,,,,,,
5.97505,4.62E-07,-0.000846501,,,,,,,,,,,,,,
5.97515,4.62E-07,-0.00109743,,,,,,,,,,,,,,
5.97525,4.63E-07,-0.001180182,,,,,,,,,,,,,,
5.97535,4.62E-07,-0.001087579,,,,,,,,,,,,,,
5.97545,4.63E-07,-0.000793585,,,,,,,,,,,,,,
5.97555,4.63E-07,-0.00072934,,,,,,,,,,,,,,
5.97565,4.63E-07,-0.000802241,,,,,,,,,,,,,,
5.97575,4.63E-07,-0.000526754,,,,,,,,,,,,,,
5.97585,4.63E-07,-0.000753406,,,,,,,,,,,,,,
5.97595,4.63E-07,-0.000545049,,,,,,,,,,,,,,
5.97605,4.64E-07,-0.000837776,,,,,,,,,,,,,,
5.97615,4.63E-07,-0.000938682,,,,,,,,,,,,,,
5.97625,4.63E-07,-0.000814907,,,,,,,,,,,,,,
5.97635,4.63E-07,-0.000827221,,,,,,,,,,,,,,
5.97645,4.63E-07,-0.000766353,,,,,,,,,,,,,,
5.97655,4.63E-07,-0.000604298,,,,,,,,,,,,,,
5.97665,4.63E-07,-0.000746369,,,,,,,,,,,,,,
5.97675,4.63E-07,-0.000538786,,,,,,,,,,,,,,
5.97685,4.63E-07,-0.00038609,,,,,,,,,,,,,,
5.97695,4.63E-07,-0.000592828,,,,,,,,,,,,,,
5.97705,4.63E-07,-0.000704079,,,,,,,,,,,,,,
5.97715,4.63E-07,-0.000669599,,,,,,,,,,,,,,
5.97725,4.63E-07,-0.000920809,,,,,,,,,,,,,,
5.97735,4.63E-07,-0.000919331,,,,,,,,,,,,,,
5.97745,4.63E-07,-0.0004953,,,,,,,,,,,,,,
5.97755,4.63E-07,-0.000967181,,,,,,,,,,,,,,
5.97765,4.63E-07,-0.001023193,,,,,,,,,,,,,,
5.97775,4.63E-07,-0.001161886,,,,,,,,,,,,,,
5.97785,4.63E-07,-0.001259978,,,,,,,,,,,,,,
5.97795,4.63E-07,-0.001261737,,,,,,,,,,,,,,
5.97805,4.63E-07,-0.001168079,,,,,,,,,,,,,,
5.97815,4.63E-07,-0.001151191,,,,,,,,,,,,,,
5.97825,4.63E-07,-0.001146969,,,,,,,,,,,,,,
5.97835,4.63E-07,-0.000941426,,,,,,,,,,,,,,
5.97845,4.63E-07,-0.000746791,,,,,,,,,,,,,,
5.97855,4.63E-07,-0.000879785,,,,,,,,,,,,,,
5.97865,4.63E-07,-0.000944593,,,,,,,,,,,,,,
5.97875,4.63E-07,-0.000816314,,,,,,,,,,,,,,
5.97885,4.63E-07,-0.000997509,,,,,,,,,,,,,,
5.97895,4.63E-07,-0.001079979,,,,,,,,,,,,,,
5.97905,4.63E-07,-0.001056899,,,,,,,,,,,,,,
5.97915,4.63E-07,-0.00109933,,,,,,,,,,,,,,
5.97925,4.63E-07,-0.001091168,,,,,,,,,,,,,,
5.97935,4.63E-07,-0.001118329,,,,,,,,,,,,,,
5.97945,4.63E-07,-0.001323871,,,,,,,,,,,,,,
5.97955,4.63E-07,-0.001227468,,,,,,,,,,,,,,
5.97965,4.63E-07,-0.001148306,,,,,,,,,,,,,,
5.97975,4.63E-07,-0.001133388,,,,,,,,,,,,,,
5.97985,4.63E-07,-0.001056195,,,,,,,,,,,,,,
5.97995,4.63E-07,-0.000897869,,,,,,,,,,,,,,
5.98005,4.63E-07,-0.001130855,,,,,,,,,,,,,,
5.98015,4.63E-07,-0.001146687,,,,,,,,,,,,,,
5.98025,4.63E-07,-0.001302409,,,,,,,,,,,,,,
5.98035,4.62E-07,-0.001312261,,,,,,,,,,,,,,
5.98045,4.63E-07,-0.001189118,,,,,,,,,,,,,,
5.98055,4.63E-07,-0.000986884,,,,,,,,,,,,,,
5.98065,4.63E-07,-0.000947337,,,,,,,,,,,,,,
5.98075,4.63E-07,-0.001022137,,,,,,,,,,,,,,
5.98085,4.63E-07,-0.000994976,,,,,,,,,,,,,,
5.98095,4.63E-07,-0.001228876,,,,,,,,,,,,,,
5.98105,4.63E-07,-0.001187359,,,,,,,,,,,,,,
5.98115,4.64E-07,-0.001401768,,,,,,,,,,,,,,
5.98125,4.64E-07,-0.001238305,,,,,,,,,,,,,,
5.98135,4.63E-07,-0.001430055,,,,,,,,,,,,,,
5.98145,4.63E-07,-0.001129729,,,,,,,,,,,,,,
5.98155,4.63E-07,-0.001191229,,,,,,,,,,,,,,
5.98165,4.63E-07,-0.001205795,,,,,,,,,,,,,,
5.98175,4.63E-07,-0.001437303,,,,,,,,,,,,,,
5.98185,4.64E-07,-0.001236968,,,,,,,,,,,,,,
5.98195,4.63E-07,-0.001155202,,,,,,,,,,,,,,
5.98205,4.63E-07,-0.001038252,,,,,,,,,,,,,,
5.98215,4.63E-07,-0.001172301,,,,,,,,,,,,,,
5.98225,4.64E-07,-0.001276233,,,,,,,,,,,,,,
5.98235,4.63E-07,-0.001095178,,,,,,,,,,,,,,
5.98245,4.62E-07,-0.001214873,,,,,,,,,,,,,,
5.98255,4.63E-07,-0.001304943,,,,,,,,,,,,,,
5.98265,4.62E-07,-0.00113198,,,,,,,,,,,,,,
5.98275,4.63E-07,-0.00136771,,,,,,,,,,,,,,
5.98285,4.63E-07,-0.001420485,,,,,,,,,,,,,,
5.98295,4.62E-07,-0.001318805,,,,,,,,,,,,,,
5.98305,4.62E-07,-0.00150957,,,,,,,,,,,,,,
5.98315,4.62E-07,-0.001555308,,,,,,,,,,,,,,
5.98325,4.62E-07,-0.001507177,,,,,,,,,,,,,,
5.98335,4.62E-07,-0.001460313,,,,,,,,,,,,,,
5.98345,4.63E-07,-0.001858942,,,,,,,,,,,,,,
5.98355,4.63E-07,-0.001537717,,,,,,,,,,,,,,
5.98365,4.63E-07,-0.001405638,,,,,,,,,,,,,,
