Device ID,,,,
Remarks,A3_LTD_1ms_1ms_228,,,
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.92075,0.000102099,9.994394302,6.92075,6.92075
6.92085,0.00010209,9.994514465,6.92085,6.92085
6.92095,0.000102113,9.994316101,6.92095,6.92095
6.92105,0.000112241,9.210600853,6.92105,6.92105
6.92115,7.50E-05,-0.001399166,6.92115,6.92115
6.92125,2.22E-05,-0.001219518,6.92125,6.92125
6.92135,1.79E-05,-0.001489941,6.92135,6.92135
6.92145,1.69E-05,-0.00152998,6.92145,6.92145
6.92155,1.64E-05,-0.001415632,6.92155,6.92155
6.92165,1.63E-05,-0.001500074,6.92165,6.92165
6.92175,1.62E-05,-0.001171175,6.92175,6.92175
6.92185,1.61E-05,-0.001315359,6.92185,6.92185
6.92195,1.60E-05,-0.001419854,6.92195,6.92195
6.92205,9.68E-06,0.77200079,6.92205,6.92205
6.92215,7.50E-05,9.994150162,6.92215,6.92215
6.92225,0.000100478,9.99413681,6.92225,6.92225
6.92235,0.000101627,9.994078636,6.92235,6.92235
6.92245,0.000101901,9.994152069,6.92245,6.92245
6.92255,0.000101962,9.994290352,6.92255,6.92255
6.92265,0.000102005,9.994306564,6.92265,6.92265
6.92275,0.000102093,9.994182587,6.92275,6.92275
6.92285,0.00010211,9.994101524,6.92285,6.92285
6.92295,0.000102099,9.994067192,6.92295,6.92295
6.92305,0.000112112,9.230536461,6.92305,6.92305
6.92315,7.53E-05,-0.001650731,6.92315,6.92315
6.92325,2.22E-05,-0.001779855,6.92325,6.92325
6.92335,1.79E-05,-0.00155306,6.92335,6.92335
6.92345,1.69E-05,-0.001716172,6.92345,6.92345
6.92355,1.65E-05,-0.001680778,6.92355,6.92355
6.92365,1.63E-05,-0.00149564,6.92365,6.92365
6.92375,1.61E-05,-0.001410425,6.92375,6.92375
6.92385,1.61E-05,-0.001539831,6.92385,6.92385
6.92395,1.60E-05,-0.001549823,6.92395,6.92395
6.92405,9.74E-06,0.751988888,6.92405,6.92405
6.92415,7.47E-05,9.993834496,6.92415,6.92415
6.92425,0.000100478,9.994050026,6.92425,6.92425
6.92435,0.000101632,9.994027138,6.92435,6.92435
6.92445,0.000101903,9.994099617,6.92445,6.92445
6.92455,0.000102022,9.994053841,6.92455,6.92455
6.92465,0.000102066,9.994214058,6.92465,6.92465
6.92475,0.00010207,9.994322777,6.92475,6.92475
6.92485,0.000102099,9.994401932,6.92485,6.92485
6.92495,0.0001021,9.994285583,6.92495,6.92495
6.92505,0.000112027,9.250555992,6.92505,6.92505
6.92515,7.56E-05,-0.001754101,6.92515,6.92515
6.92525,2.22E-05,-0.001610621,6.92525,6.92525
6.92535,1.80E-05,-0.00157016,6.92535,6.92535
6.92545,1.69E-05,-0.001402825,6.92545,6.92545
6.92555,1.65E-05,-0.001320284,6.92555,6.92555
6.92565,1.63E-05,-0.001197563,6.92565,6.92565
6.92575,1.61E-05,-0.001668252,6.92575,6.92575
6.92585,1.61E-05,-0.001424921,6.92585,6.92585
6.92595,1.60E-05,-0.001173709,6.92595,6.92595
6.92605,9.79E-06,0.732315361,6.92605,6.92605
6.92615,7.45E-05,9.994149208,6.92615,6.92615
6.92625,0.00010044,9.994024277,6.92625,6.92625
6.92635,0.000101611,9.993923187,6.92635,6.92635
6.92645,0.000101909,9.994151115,6.92645,6.92645
6.92655,0.000101989,9.994074821,6.92655,6.92655
6.92665,0.000102038,9.994044304,6.92665,6.92665
6.92675,0.000102067,9.993946075,6.92675,6.92675
6.92685,0.000102047,9.994208336,6.92685,6.92685
6.92695,0.000102084,9.993933678,6.92695,6.92695
6.92705,0.000111863,9.270524979,6.92705,6.92705
6.92715,7.59E-05,-0.001619558,6.92715,6.92715
6.92725,2.22E-05,-0.001473404,6.92725,6.92725
6.92735,1.79E-05,-0.001371723,6.92735,6.92735
6.92745,1.69E-05,-0.00153012,6.92745,6.92745
6.92755,1.65E-05,-0.001907854,6.92755,6.92755
6.92765,1.62E-05,-0.001423302,6.92765,6.92765
6.92775,1.61E-05,-0.001224866,6.92775,6.92775
6.92785,1.61E-05,-0.001392622,6.92785,6.92785
6.92795,1.60E-05,-0.001326406,6.92795,6.92795
6.92805,9.86E-06,0.712163746,6.92805,6.92805
6.92815,7.43E-05,9.994423866,6.92815,6.92815
6.92825,0.000100466,9.994156837,6.92825,6.92825
6.92835,0.000101605,9.994310379,6.92835,6.92835
6.92845,0.00010186,9.994426727,6.92845,6.92845
6.92855,0.000101956,9.994080544,6.92855,6.92855
6.92865,0.000102037,9.99411869,6.92865,6.92865
6.92875,0.000102049,9.994278908,6.92875,6.92875
6.92885,0.000102067,9.994450569,6.92885,6.92885
6.92895,0.000102094,9.994369507,6.92895,6.92895
6.92905,0.000111722,9.290384293,6.92905,6.92905
6.92915,7.61E-05,-0.001692599,6.92915,6.92915
6.92925,2.22E-05,-0.001685351,6.92925,6.92925
6.92935,1.79E-05,-0.001579378,6.92935,6.92935
6.92945,1.69E-05,-0.001757619,6.92945,6.92945
6.92955,1.65E-05,-0.001822005,6.92955,6.92955
6.92965,1.63E-05,-0.001962529,6.92965,6.92965
6.92975,1.61E-05,-0.001674937,6.92975,6.92975
6.92985,1.61E-05,-0.001452857,6.92985,6.92985
6.92995,1.60E-05,-0.001645172,6.92995,6.92995
6.93005,9.94E-06,0.692236423,6.93005,6.93005
6.93015,7.40E-05,9.994508743,6.93015,6.93015
6.93025,0.000100447,9.994685173,6.93025,6.93025
6.93035,0.000101627,9.994380951,6.93035,6.93035
6.93045,0.000101911,9.9942379,6.93045,6.93045
6.93055,0.000101991,9.994110107,6.93055,6.93055
6.93065,0.000102032,9.993997574,6.93065,6.93065
6.93075,0.00010208,9.994072914,6.93075,6.93075
6.93085,0.000102097,9.993975639,6.93085,6.93085
6.93095,0.000102105,9.994127274,6.93095,6.93095
6.93105,0.000111631,9.310508728,6.93105,6.93105
6.93115,7.64E-05,-0.001701677,6.93115,6.93115
6.93125,2.22E-05,-0.001487618,6.93125,6.93125
6.93135,1.79E-05,-0.001850645,6.93135,6.93135
6.93145,1.69E-05,-0.001741997,6.93145,6.93145
6.93155,1.65E-05,-0.001699777,6.93155,6.93155
6.93165,1.62E-05,-0.001462357,6.93165,6.93165
6.93175,1.61E-05,-0.001655164,6.93175,6.93175
6.93185,1.60E-05,-0.001692951,6.93185,6.93185
6.93195,1.60E-05,-0.001422669,6.93195,6.93195
6.93205,9.99E-06,0.672517657,6.93205,6.93205
6.93215,7.38E-05,9.993971825,6.93215,6.93215
6.93225,0.000100451,9.994053841,6.93225,6.93225
6.93235,0.000101636,9.994166374,6.93235,6.93235
6.93245,0.000101905,9.994298935,6.93245,6.93245
6.93255,0.000102015,9.994434357,6.93255,6.93255
6.93265,0.000102057,9.994240761,6.93265,6.93265
6.93275,0.000102073,9.994297981,6.93275,6.93275
6.93285,0.0001021,9.994423866,6.93285,6.93285
6.93295,0.000102109,9.99433136,6.93295,6.93295
6.93305,0.000111469,9.330251694,6.93305,6.93305
6.93315,7.67E-05,-0.00172328,6.93315,6.93315
6.93325,2.22E-05,-0.001703436,6.93325,6.93325
6.93335,1.79E-05,-0.001892021,6.93335,6.93335
6.93345,1.69E-05,-0.001675218,6.93345,6.93345
6.93355,1.64E-05,-0.001548698,6.93355,6.93355
6.93365,1.62E-05,-0.001631168,6.93365,6.93365
6.93375,1.61E-05,-0.001792451,6.93375,6.93375
6.93385,1.60E-05,-0.001510629,6.93385,6.93385
6.93395,1.60E-05,-0.001810395,6.93395,6.93395
6.93405,1.01E-05,0.652176619,6.93405,6.93405
6.93415,7.35E-05,9.993771553,6.93415,6.93415
6.93425,0.00010043,9.99371624,6.93425,6.93425
6.93435,0.000101629,9.993830681,6.93435,6.93435
6.93445,0.000101908,9.993563652,6.93445,6.93445
6.93455,0.000101995,9.993543625,6.93455,6.93455
6.93465,0.000102017,9.993621826,6.93465,6.93465
6.93475,0.000102085,9.993587494,6.93475,6.93475
6.93485,0.000102036,9.993672371,6.93485,6.93485
6.93495,0.000102057,9.99395752,6.93495,6.93495
6.93505,0.000111254,9.350003242,6.93505,6.93505
6.93515,7.69E-05,-0.001674726,6.93515,6.93515
6.93525,2.22E-05,-0.001613999,6.93525,6.93525
6.93535,1.79E-05,-0.001591411,6.93535,6.93535
6.93545,1.68E-05,-0.001733061,6.93545,6.93545
6.93555,1.64E-05,-0.001521184,6.93555,6.93555
6.93565,1.62E-05,-0.001301566,6.93565,6.93565
6.93575,1.61E-05,-0.001452083,6.93575,6.93575
6.93585,1.60E-05,-0.001652138,6.93585,6.93585
6.93595,1.60E-05,-0.001705969,6.93595,6.93595
6.93605,1.01E-05,0.63233453,6.93605,6.93605
6.93615,7.33E-05,9.994089127,6.93615,6.93615
6.93625,0.000100439,9.99388504,6.93625,6.93625
6.93635,0.000101618,9.993654251,6.93635,6.93635
6.93645,0.00010191,9.993942261,6.93645,6.93645
6.93655,0.000102002,9.993851662,6.93655,6.93655
6.93665,0.000102062,9.993678093,6.93665,6.93665
6.93675,0.000102062,9.993530273,6.93675,6.93675
6.93685,0.000102083,9.993714333,6.93685,6.93685
6.93695,0.000102088,9.993555069,6.93695,6.93695
6.93705,0.000111131,9.370034218,6.93705,6.93705
6.93715,7.72E-05,-0.001543842,6.93715,6.93715
6.93725,2.23E-05,-0.001956337,6.93725,6.93725
6.93735,1.79E-05,-0.001967174,6.93735,6.93735
6.93745,1.68E-05,-0.001533991,6.93745,6.93745
6.93755,1.64E-05,-0.00169457,6.93755,6.93755
6.93765,1.62E-05,-0.001980684,6.93765,6.93765
6.93775,1.61E-05,-0.001725813,6.93775,6.93775
6.93785,1.60E-05,-0.001371582,6.93785,6.93785
6.93795,1.60E-05,-0.001714765,6.93795,6.93795
6.93805,1.03E-05,0.612507284,6.93805,6.93805
6.93815,7.31E-05,9.994195938,6.93815,6.93815
6.93825,0.000100444,9.993883133,6.93825,6.93825
6.93835,0.000101631,9.994002342,6.93835,6.93835
6.93845,0.000101902,9.993739128,6.93845,6.93845
6.93855,0.000101993,9.994057655,6.93855,6.93855
6.93865,0.000102037,9.99398613,6.93865,6.93865
6.93875,0.000102076,9.993822098,6.93875,6.93875
6.93885,0.000102069,9.993967056,6.93885,6.93885
6.93895,0.000102107,9.994021416,6.93895,6.93895
6.93905,0.000111016,9.390219688,6.93905,6.93905
6.93915,7.75E-05,-0.001435898,6.93915,6.93915
6.93925,2.23E-05,-0.001392974,6.93925,6.93925
6.93935,1.79E-05,-0.001616954,6.93935,6.93935
6.93945,1.68E-05,-0.001614702,6.93945,6.93945
6.93955,1.64E-05,-0.001510981,6.93955,6.93955
6.93965,1.62E-05,-0.001266383,6.93965,6.93965
6.93975,1.61E-05,-0.001065624,6.93975,6.93975
6.93985,1.60E-05,-0.001218392,6.93985,6.93985
6.93995,1.60E-05,-0.00153202,6.93995,6.93995
6.94005,1.03E-05,0.592099249,6.94005,6.94005
6.94015,7.28E-05,9.993632317,6.94015,6.94015
6.94025,0.000100387,9.993690491,6.94025,6.94025
6.94035,0.000101621,9.993918419,6.94035,6.94035
6.94045,0.000101904,9.99385643,6.94045,6.94045
6.94055,0.000102018,9.993906975,6.94055,6.94055
6.94065,0.00010203,9.994134903,6.94065,6.94065
6.94075,0.000102049,9.994016647,6.94075,6.94075
6.94085,0.000102066,9.993643761,6.94085,6.94085
6.94095,0.000102084,9.99363327,6.94095,6.94095
6.94105,0.000110824,9.410108566,6.94105,6.94105
6.94115,7.78E-05,-0.001689714,6.94115,6.94115
6.94125,2.23E-05,-0.001444413,6.94125,6.94125
6.94135,1.79E-05,-0.001565375,6.94135,6.94135
6.94145,1.68E-05,-0.0016736,6.94145,6.94145
6.94155,1.64E-05,-0.00125245,6.94155,6.94155
6.94165,1.62E-05,-0.001564812,6.94165,6.94165
6.94175,1.61E-05,-0.001479385,6.94175,6.94175
6.94185,1.60E-05,-0.001358986,6.94185,6.94185
6.94195,1.60E-05,-0.001245976,6.94195,6.94195
6.94205,1.04E-05,0.572467923,6.94205,6.94205
6.94215,7.25E-05,9.99441433,6.94215,6.94215
6.94225,0.000100447,9.99451828,6.94225,6.94225
6.94235,0.000101648,9.994261742,6.94235,6.94235
6.94245,0.000101911,9.994070053,6.94245,6.94245
6.94255,0.000101964,9.994178772,6.94255,6.94255
6.94265,0.000102023,9.994211197,6.94265,6.94265
6.94275,0.000102079,9.994150162,6.94275,6.94275
6.94285,0.000102081,9.994351387,6.94285,6.94285
6.94295,0.000102102,9.993992805,6.94295,6.94295
6.94305,0.000110737,9.430410385,6.94305,6.94305
6.94315,7.81E-05,-0.001446805,6.94315,6.94315
6.94325,2.23E-05,-0.001623569,6.94325,6.94325
6.94335,1.79E-05,-0.001417321,6.94335,6.94335
6.94345,1.68E-05,-0.001348783,6.94345,6.94345
6.94355,1.64E-05,-0.001435828,6.94355,6.94355
6.94365,1.62E-05,-0.001326266,6.94365,6.94365
6.94375,1.61E-05,-0.001443357,6.94375,6.94375
6.94385,1.60E-05,-0.001222614,6.94385,6.94385
6.94395,1.60E-05,-0.000941495,6.94395,6.94395
6.94405,1.04E-05,0.553001404,6.94405,6.94405
6.94415,7.23E-05,9.994433403,6.94415,6.94415
6.94425,0.000100418,9.994504929,6.94425,6.94425
6.94435,0.000101635,9.99446106,6.94435,6.94435
6.94445,0.000101933,9.994450569,6.94445,6.94445
6.94455,0.000101988,9.994285583,6.94455,6.94455
6.94465,0.000102058,9.994153023,6.94465,6.94465
6.94475,0.000102051,9.99405098,6.94475,6.94475
6.94485,0.000102088,9.993982315,6.94485,6.94485
6.94495,0.000102065,9.994246483,6.94495,6.94495
6.94505,0.000110519,9.450241089,6.94505,6.94505
6.94515,7.84E-05,-0.001713991,6.94515,6.94515
6.94525,2.24E-05,-0.001703647,6.94525,6.94525
6.94535,1.79E-05,-0.001323732,6.94535,6.94535
6.94545,1.68E-05,-0.001213748,6.94545,6.94545
6.94555,1.64E-05,-0.001203544,6.94555,6.94555
6.94565,1.62E-05,-0.001303537,6.94565,6.94565
6.94575,1.61E-05,-0.001206641,6.94575,6.94575
6.94585,1.60E-05,-0.001113404,6.94585,6.94585
6.94595,1.60E-05,-0.001162379,6.94595,6.94595
6.94605,1.05E-05,0.532476604,6.94605,6.94605
6.94615,7.20E-05,9.994103432,6.94615,6.94615
6.94625,0.000100395,9.994430542,6.94625,6.94625
6.94635,0.00010162,9.994069099,6.94635,6.94635
6.94645,0.000101882,9.993963242,6.94645,6.94645
6.94655,0.000101987,9.993783951,6.94655,6.94655
6.94665,0.000102052,9.993847847,6.94665,6.94665
6.94675,0.000102065,9.993825912,6.94675,6.94675
6.94685,0.00010208,9.993830681,6.94685,6.94685
6.94695,0.000102077,9.993811607,6.94695,6.94695
6.94705,0.000110382,9.470098495,6.94705,6.94705
6.94715,7.87E-05,-0.001486141,6.94715,6.94715
6.94725,2.23E-05,-0.001507181,6.94725,6.94725
6.94735,1.79E-05,-0.001270112,6.94735,6.94735
6.94745,1.68E-05,-0.000967461,6.94745,6.94745
6.94755,1.64E-05,-0.000851706,6.94755,6.94755
6.94765,1.61E-05,-0.001062528,6.94765,6.94765
6.94775,1.60E-05,-0.001001097,6.94775,6.94775
6.94785,1.60E-05,-0.001058939,6.94785,6.94785
6.94795,1.59E-05,-0.001072872,6.94795,6.94795
6.94805,1.06E-05,0.512957931,6.94805,6.94805
6.94815,7.17E-05,9.994304657,6.94815,6.94815
6.94825,0.000100401,9.994207382,6.94825,6.94825
6.94835,0.000101583,9.994017601,6.94835,6.94835
6.94845,0.000101878,9.994205475,6.94845,6.94845
6.94855,0.000101985,9.99388504,6.94855,6.94855
6.94865,0.000102006,9.994193077,6.94865,6.94865
6.94875,0.000102044,9.99420929,6.94875,6.94875
6.94885,0.000102107,9.993969917,6.94885,6.94885
6.94895,0.000102088,9.994203568,6.94895,6.94895
6.94905,0.000110208,9.49004364,6.94905,6.94905
6.94915,7.90E-05,-0.001432028,6.94915,6.94915
6.94925,2.23E-05,-0.001672826,6.94925,6.94925
6.94935,1.79E-05,-0.001836149,6.94935,6.94935
6.94945,1.68E-05,-0.001781262,6.94945,6.94945
6.94955,1.64E-05,-0.001721169,6.94955,6.94955
6.94965,1.61E-05,-0.001630887,6.94965,6.94965
6.94975,1.60E-05,-0.001567275,6.94975,6.94975
6.94985,1.60E-05,-0.001533287,6.94985,6.94985
6.94995,1.59E-05,-0.001334991,6.94995,6.94995
6.95005,1.07E-05,0.492758751,6.95005,6.95005
6.95015,7.14E-05,9.993850708,6.95015,6.95015
6.95025,0.000100357,9.993772507,6.95025,6.95025
6.95035,0.000101578,9.993970871,6.95035,6.95035
6.95045,0.000101867,9.993728638,6.95045,6.95045
6.95055,0.000101968,9.993741989,6.95055,6.95055
6.95065,0.000102056,9.994013786,6.95065,6.95065
6.95075,0.000102022,9.994077682,6.95075,6.95075
6.95085,0.000102044,9.993883133,6.95085,6.95085
6.95095,0.000102078,9.993708611,6.95095,6.95095
6.95105,0.000110025,9.510126114,6.95105,6.95105
6.95115,7.93E-05,-0.001275038,6.95115,6.95115
6.95125,2.23E-05,-0.001312685,6.95125,6.95125
6.95135,1.79E-05,-0.001586626,6.95135,6.95135
6.95145,1.68E-05,-0.001283975,6.95145,6.95145
6.95155,1.64E-05,-0.001018689,6.95155,6.95155
6.95165,1.62E-05,-0.001276938,6.95165,6.95165
6.95175,1.61E-05,-0.000969643,6.95175,6.95175
6.95185,1.60E-05,-0.000972809,6.95185,6.95185
6.95195,1.59E-05,-0.001092504,6.95195,6.95195
6.95205,1.08E-05,0.472999811,6.95205,6.95205
6.95215,7.12E-05,9.994265556,6.95215,6.95215
6.95225,0.00010037,9.994540215,6.95225,6.95225
6.95235,0.000101598,9.994106293,6.95235,6.95235
6.95245,0.000101872,9.994132042,6.95245,6.95245
6.95255,0.000101978,9.994175911,6.95255,6.95255
6.95265,0.000102009,9.994141579,6.95265,6.95265
6.95275,0.000102049,9.993932724,6.95275,6.95275
6.95285,0.00010205,9.994087219,6.95285,6.95285
6.95295,0.000102036,9.994095802,6.95295,6.95295
6.95305,0.000109836,9.530032158,6.95305,6.95305
6.95315,7.96E-05,-0.001375452,6.95315,6.95315
6.95325,2.24E-05,-0.001153021,6.95325,6.95325
6.95335,1.79E-05,-0.00123324,6.95335,6.95335
6.95345,1.68E-05,-0.001186304,6.95345,6.95345
6.95355,1.64E-05,-0.001069002,6.95355,6.95355
6.95365,1.62E-05,-0.00095008,6.95365,6.95365
6.95375,1.60E-05,-0.001198971,6.95375,6.95375
6.95385,1.60E-05,-0.000826163,6.95385,6.95385
6.95395,1.60E-05,-0.001346883,6.95395,6.95395
6.95405,1.09E-05,0.452375293,6.95405,6.95405
6.95415,7.09E-05,9.993899345,6.95415,6.95415
6.95425,0.000100347,9.994257927,6.95425,6.95425
6.95435,0.000101575,9.994215965,6.95435,6.95435
6.95445,0.000101844,9.994210243,6.95445,6.95445
6.95455,0.000101971,9.993741035,6.95455,6.95455
6.95465,0.00010203,9.993946075,6.95465,6.95465
6.95475,0.000102048,9.994047165,6.95475,6.95475
6.95485,0.000102068,9.993910789,6.95485,6.95485
6.95495,0.000102056,9.993833542,6.95495,6.95495
6.95505,0.000109671,9.550252914,6.95505,6.95505
6.95515,7.99E-05,-0.001456938,6.95515,6.95515
6.95525,2.24E-05,-0.001611606,6.95525,6.95525
6.95535,1.78E-05,-0.001535539,6.95535,6.95535
6.95545,1.68E-05,-0.001599573,6.95545,6.95545
6.95555,1.64E-05,-0.001639683,6.95555,6.95555
6.95565,1.62E-05,-0.001445468,6.95565,6.95565
6.95575,1.60E-05,-0.001243584,6.95575,6.95575
6.95585,1.59E-05,-0.001293896,6.95585,6.95585
6.95595,1.59E-05,-0.001308744,6.95595,6.95595
6.95605,1.10E-05,0.432740539,6.95605,6.95605
6.95615,7.06E-05,9.994455338,6.95615,6.95615
6.95625,0.000100352,9.994180679,6.95625,6.95625
6.95635,0.000101604,9.994073868,6.95635,6.95635
6.95645,0.000101876,9.994151115,6.95645,6.95645
6.95655,0.000101975,9.993844986,6.95655,6.95655
6.95665,0.000101996,9.993912697,6.95665,6.95665
6.95675,0.000102017,9.993871689,6.95675,6.95675
6.95685,0.000102031,9.993947983,6.95685,6.95685
6.95695,0.000102055,9.994000435,6.95695,6.95695
6.95705,0.000109509,9.570123672,6.95705,6.95705
6.95715,8.02E-05,-0.00123148,6.95715,6.95715
6.95725,2.24E-05,-0.001027063,6.95725,6.95725
6.95735,1.78E-05,-0.001178494,6.95735,6.95735
6.95745,1.68E-05,-0.00100743,6.95745,6.95745
6.95755,1.64E-05,-0.001237743,6.95755,6.95755
6.95765,1.61E-05,-0.001134725,6.95765,6.95765
6.95775,1.60E-05,-0.001165053,6.95775,6.95775
6.95785,1.59E-05,-0.001172583,6.95785,6.95785
6.95795,1.59E-05,-0.000958876,6.95795,6.95795
6.95805,1.11E-05,0.412910581,6.95805,6.95805
6.95815,7.04E-05,9.994238853,6.95815,6.95815
6.95825,0.000100332,9.994197845,6.95825,6.95825
6.95835,0.000101567,9.994020462,6.95835,6.95835
6.95845,0.00010183,9.994077682,6.95845,6.95845
6.95855,0.000101979,9.993890762,6.95855,6.95855
6.95865,0.000102007,9.994052887,6.95865,6.95865
6.95875,0.000102047,9.994096756,6.95875,6.95875
6.95885,0.000102049,9.994246483,6.95885,6.95885
6.95895,0.000102035,9.994040489,6.95895,6.95895
6.95905,0.000109279,9.590463638,6.95905,6.95905
6.95915,8.05E-05,-0.001079557,6.95915,6.95915
6.95925,2.24E-05,-0.001294811,6.95925,6.95925
6.95935,1.78E-05,-0.001283623,6.95935,6.95935
6.95945,1.67E-05,-0.000967883,6.95945,6.95945
6.95955,1.63E-05,-0.000819197,6.95955,6.95955
6.95965,1.61E-05,-0.001053591,6.95965,6.95965
6.95975,1.60E-05,-0.001030159,6.95975,6.95975
6.95985,1.59E-05,-0.000993427,6.95985,6.95985
6.95995,1.59E-05,-0.001233662,6.95995,6.95995
6.96005,1.12E-05,0.392572939,6.96005,6.96005
6.96015,7.00E-05,9.993637085,6.96015,6.96015
6.96025,0.000100315,9.99377346,6.96025,6.96025
6.96035,0.000101586,9.994139671,6.96035,6.96035
6.96045,0.000101873,9.994001389,6.96045,6.96045
6.96055,0.000101995,9.994359016,6.96055,6.96055
6.96065,0.000102042,9.994355202,6.96065,6.96065
6.96075,0.000102059,9.994272232,6.96075,6.96075
6.96085,0.000102056,9.994548798,6.96085,6.96085
6.96095,0.00010208,9.994258881,6.96095,6.96095
6.96105,0.000109108,9.610338211,6.96105,6.96105
6.96115,8.08E-05,-0.00134808,6.96115,6.96115
6.96125,2.24E-05,-0.001129307,6.96125,6.96125
6.96135,1.78E-05,-0.001334287,6.96135,6.96135
6.96145,1.67E-05,-0.001234295,6.96145,6.96145
6.96155,1.63E-05,-0.001043177,6.96155,6.96155
6.96165,1.61E-05,-0.001073646,6.96165,6.96165
6.96175,1.60E-05,-0.001101441,6.96175,6.96175
6.96185,1.59E-05,-0.00117399,6.96185,6.96185
6.96195,1.59E-05,-0.001001801,6.96195,6.96195
6.96205,1.13E-05,0.372869611,6.96205,6.96205
6.96215,6.98E-05,9.994128227,6.96215,6.96215
6.96225,0.000100362,9.994161606,6.96225,6.96225
6.96235,0.00010158,9.994174004,6.96235,6.96235
6.96245,0.00010184,9.994465828,6.96245,6.96245
6.96255,0.000101965,9.994346619,6.96255,6.96255
6.96265,0.000102008,9.994093895,6.96265,6.96265
6.96275,0.000102046,9.993994713,6.96275,6.96275
6.96285,0.000102053,9.994275093,6.96285,6.96285
6.96295,0.000102074,9.994159698,6.96295,6.96295
6.96305,0.000108909,9.630116463,6.96305,6.96305
6.96315,8.12E-05,-0.001627087,6.96315,6.96315
6.96325,2.25E-05,-0.001381504,6.96325,6.96325
6.96335,1.78E-05,-0.001462075,6.96335,6.96335
6.96345,1.68E-05,-0.001461442,6.96345,6.96345
6.96355,1.63E-05,-0.001356524,6.96355,6.96355
6.96365,1.61E-05,-0.001058798,6.96365,6.96365
6.96375,1.60E-05,-0.001049228,6.96375,6.96375
6.96385,1.59E-05,-0.000989416,6.96385,6.96385
6.96395,1.59E-05,-0.001122411,6.96395,6.96395
6.96405,1.15E-05,0.352724195,6.96405,6.96405
6.96415,6.95E-05,9.993787766,6.96415,6.96415
6.96425,0.000100304,9.993794441,6.96425,6.96425
6.96435,0.000101581,9.993994713,6.96435,6.96435
6.96445,0.000101844,9.994068146,6.96445,6.96445
6.96455,0.000101985,9.993556023,6.96455,6.96455
6.96465,0.000101996,9.993824959,6.96465,6.96465
6.96475,0.000102011,9.993898392,6.96475,6.96475
6.96485,0.000102029,9.994174957,6.96485,6.96485
6.96495,0.000102045,9.994260788,6.96495,6.96495
6.96505,0.000108726,9.650446892,6.96505,6.96505
6.96515,8.15E-05,-0.001026359,6.96515,6.96515
6.96525,2.25E-05,-0.001292348,6.96525,6.96525
6.96535,1.79E-05,-0.001216351,6.96535,6.96535
6.96545,1.68E-05,-0.00096535,6.96545,6.96545
