A1_LTP,,,,,,,,,,,,,,,,
5.94215,1.10E-06,-0.001590562,,,,,,,,,,,,,,
5.94225,1.11E-06,-0.001481071,,,,,,,,,,,,,,
5.94235,1.11E-06,-0.001451517,,,,,,,,,,,,,,
5.94245,1.11E-06,-0.001313246,,,,,,,,,,,,,,
5.94255,1.09E-06,-0.001542994,,,,,,,,,,,,,,
5.94265,1.07E-06,-0.001561079,,,,,,,,,,,,,,
5.94275,1.08E-06,-0.001676621,,,,,,,,,,,,,,
5.94285,1.12E-06,-0.001620117,,,,,,,,,,,,,,
5.94295,1.12E-06,-0.002127392,,,,,,,,,,,,,,
5.94305,1.14E-06,-0.001843813,,,,,,,,,,,,,,
5.94315,1.13E-06,-0.002045274,,,,,,,,,,,,,,
5.94325,1.11E-06,-0.001700335,,,,,,,,,,,,,,
5.94335,1.07E-06,-0.00196977,,,,,,,,,,,,,,
5.94345,1.09E-06,-0.001928324,,,,,,,,,,,,,,
5.94355,1.09E-06,-0.001822351,,,,,,,,,,,,,,
5.94365,1.10E-06,-0.001747903,,,,,,,,,,,,,,
5.94375,1.10E-06,-0.001899544,,,,,,,,,,,,,,
5.94385,1.07E-06,-0.001966674,,,,,,,,,,,,,,
5.94395,1.07E-06,-0.00185859,,,,,,,,,,,,,,
5.94405,1.09E-06,-0.00182017,,,,,,,,,,,,,,
5.94415,1.10E-06,-0.001709342,,,,,,,,,,,,,,
5.94425,1.10E-06,-0.001694917,,,,,,,,,,,,,,
5.94435,1.07E-06,-0.001679999,,,,,,,,,,,,,,
5.94445,1.09E-06,-0.001690272,,,,,,,,,,,,,,
5.94455,1.08E-06,-0.001383894,,,,,,,,,,,,,,
5.94465,1.06E-06,-0.001427452,,,,,,,,,,,,,,
5.94475,1.08E-06,-0.001451517,,,,,,,,,,,,,,
5.94485,1.08E-06,-0.001334075,,,,,,,,,,,,,,
5.94495,1.06E-06,-0.00154602,,,,,,,,,,,,,,
5.94505,1.08E-06,-0.001495426,,,,,,,,,,,,,,
5.94515,1.06E-06,-0.001422667,,,,,,,,,,,,,,
5.94525,1.05E-06,-0.001453839,,,,,,,,,,,,,,
5.94535,1.07E-06,-0.001567904,,,,,,,,,,,,,,
5.94545,1.09E-06,-0.001738052,,,,,,,,,,,,,,
5.94555,1.08E-06,-0.001681265,,,,,,,,,,,,,,
5.94565,1.09E-06,-0.001545879,,,,,,,,,,,,,,
5.94575,1.10E-06,-0.001306983,,,,,,,,,,,,,,
5.94585,1.12E-06,-0.001266452,,,,,,,,,,,,,,
5.94595,1.10E-06,-0.0014328,,,,,,,,,,,,,,
5.94605,1.09E-06,-0.001211073,,,,,,,,,,,,,,
5.94615,1.11E-06,-0.00148656,,,,,,,,,,,,,,
5.94625,1.10E-06,-0.001743962,,,,,,,,,,,,,,
5.94635,1.09E-06,-0.001724049,,,,,,,,,,,,,,
5.94645,1.08E-06,-0.001545809,,,,,,,,,,,,,,
5.94655,1.09E-06,-0.001414434,,,,,,,,,,,,,,
5.94665,1.07E-06,-0.001392972,,,,,,,,,,,,,,
5.94675,1.10E-06,-0.001720741,,,,,,,,,,,,,,
5.94685,1.10E-06,-0.001857183,,,,,,,,,,,,,,
5.94695,1.14E-06,-0.001543768,,,,,,,,,,,,,,
5.94705,1.11E-06,-0.001424496,,,,,,,,,,,,,,
5.94715,1.11E-06,-0.001228594,,,,,,,,,,,,,,
5.94725,1.09E-06,-0.001078924,,,,,,,,,,,,,,
5.94735,1.11E-06,-0.001178775,,,,,,,,,,,,,,
5.94745,1.10E-06,-0.001328375,,,,,,,,,,,,,,
5.94755,1.13E-06,-0.001399938,,,,,,,,,,,,,,
5.94765,1.09E-06,-0.001223387,,,,,,,,,,,,,,
5.94775,1.12E-06,-0.001114459,,,,,,,,,,,,,,
5.94785,1.12E-06,-0.001086171,,,,,,,,,,,,,,
5.94795,1.13E-06,-0.001056125,,,,,,,,,,,,,,
5.94805,1.12E-06,-0.001432166,,,,,,,,,,,,,,
5.94815,1.10E-06,-0.001410423,,,,,,,,,,,,,,
5.94825,1.12E-06,-0.001360744,,,,,,,,,,,,,,
5.94835,1.12E-06,-0.001171316,,,,,,,,,,,,,,
5.94845,1.10E-06,-0.000949519,,,,,,,,,,,,,,
5.94855,1.12E-06,-0.001150276,,,,,,,,,,,,,,
5.94865,1.14E-06,-0.00138889,,,,,,,,,,,,,,
5.94875,1.12E-06,-0.001558123,,,,,,,,,,,,,,
5.94885,1.12E-06,-0.001596966,,,,,,,,,,,,,,
5.94895,1.13E-06,-0.001344419,,,,,,,,,,,,,,
5.94905,1.11E-06,-0.001591407,,,,,,,,,,,,,,
5.94915,1.12E-06,-0.001422807,,,,,,,,,,,,,,
5.94925,1.12E-06,-0.001445747,,,,,,,,,,,,,,
5.94935,1.10E-06,-0.001212199,,,,,,,,,,,,,,
5.94945,1.13E-06,-0.001355325,,,,,,,,,,,,,,
5.94955,1.13E-06,-0.00116829,,,,,,,,,,,,,,
5.94965,1.15E-06,-0.001458272,,,,,,,,,,,,,,
5.94975,1.14E-06,-0.001497467,,,,,,,,,,,,,,
5.94985,1.12E-06,-0.001239712,,,,,,,,,,,,,,
5.94995,1.12E-06,-0.001380587,,,,,,,,,,,,,,
5.95005,1.10E-06,-0.001163434,,,,,,,,,,,,,,
5.95015,1.12E-06,-0.001318946,,,,,,,,,,,,,,
5.95025,1.11E-06,-0.001182997,,,,,,,,,,,,,,
5.95035,1.13E-06,-0.001321197,,,,,,,,,,,,,,
5.95045,1.12E-06,-0.001138806,,,,,,,,,,,,,,
5.95055,1.13E-06,-0.001582892,,,,,,,,,,,,,,
5.95065,1.13E-06,-0.001577967,,,,,,,,,,,,,,
5.95075,1.11E-06,-0.001654033,,,,,,,,,,,,,,
5.95085,1.13E-06,-0.001430829,,,,,,,,,,,,,,
5.95095,1.13E-06,-0.001580922,,,,,,,,,,,,,,
5.95105,1.13E-06,-0.001450884,,,,,,,,,,,,,,
5.95115,1.14E-06,-0.001102708,,,,,,,,,,,,,,
5.95125,1.13E-06,-0.001369188,,,,,,,,,,,,,,
5.95135,1.15E-06,-0.001467068,,,,,,,,,,,,,,
5.95145,1.12E-06,-0.001428226,,,,,,,,,,,,,,
5.95155,1.11E-06,-0.001614628,,,,,,,,,,,,,,
5.95165,1.12E-06,-0.00146932,,,,,,,,,,,,,,
5.95175,1.11E-06,-0.001490078,,,,,,,,,,,,,,
5.95185,1.08E-06,-0.001382276,,,,,,,,,,,,,,
5.95195,1.12E-06,-0.001484871,,,,,,,,,,,,,,
5.95205,1.12E-06,-0.001345193,,,,,,,,,,,,,,
5.95215,1.16E-06,-0.001412674,,,,,,,,,,,,,,
5.95225,1.15E-06,-0.001519703,,,,,,,,,,,,,,
5.95235,1.15E-06,-0.001753321,,,,,,,,,,,,,,
5.95245,1.13E-06,-0.001684643,,,,,,,,,,,,,,
5.95255,1.17E-06,-0.00150387,,,,,,,,,,,,,,
5.95265,1.12E-06,-0.001725315,,,,,,,,,,,,,,
5.95275,1.14E-06,-0.001518295,,,,,,,,,,,,,,
5.95285,1.11E-06,-0.001364684,,,,,,,,,,,,,,
5.95295,1.14E-06,-0.001323801,,,,,,,,,,,,,,
5.95305,1.15E-06,-0.001495848,,,,,,,,,,,,,,
5.95315,1.15E-06,-0.001348852,,,,,,,,,,,,,,
5.95325,1.09E-06,-0.001237601,,,,,,,,,,,,,,
5.95335,1.13E-06,-0.001466505,,,,,,,,,,,,,,
5.95345,1.15E-06,-0.00122775,,,,,,,,,,,,,,
5.95355,1.12E-06,-0.001416404,,,,,,,,,,,,,,
5.95365,1.13E-06,-0.001439062,,,,,,,,,,,,,,
5.95375,1.11E-06,-0.001355114,,,,,,,,,,,,,,
5.95385,1.12E-06,-0.001401345,,,,,,,,,,,,,,
5.95395,1.10E-06,-0.001508655,,,,,,,,,,,,,,
5.95405,1.12E-06,-0.001383261,,,,,,,,,,,,,,
5.95415,1.13E-06,-0.001283973,,,,,,,,,,,,,,
5.95425,1.12E-06,-0.001220221,,,,,,,,,,,,,,
5.95435,1.13E-06,-0.001375802,,,,,,,,,,,,,,
5.95445,1.13E-06,-0.001670429,,,,,,,,,,,,,,
5.95455,1.12E-06,-0.001559812,,,,,,,,,,,,,,
5.95465,1.14E-06,-0.00139832,,,,,,,,,,,,,,
5.95475,1.13E-06,-0.001423018,,,,,,,,,,,,,,
5.95485,1.13E-06,-0.001684643,,,,,,,,,,,,,,
5.95495,1.14E-06,-0.001682673,,,,,,,,,,,,,,
5.95505,1.14E-06,-0.001580852,,,,,,,,,,,,,,
5.95515,1.14E-06,-0.001629546,,,,,,,,,,,,,,
5.95525,1.14E-06,-0.001505559,,,,,,,,,,,,,,
5.95535,1.13E-06,-0.001044585,,,,,,,,,,,,,,
5.95545,1.10E-06,-0.001103271,,,,,,,,,,,,,,
5.95555,1.11E-06,-0.001061332,,,,,,,,,,,,,,
5.95565,1.10E-06,-0.00114535,,,,,,,,,,,,,,
5.95575,1.13E-06,-0.001205444,,,,,,,,,,,,,,
5.95585,1.12E-06,-0.001270674,,,,,,,,,,,,,,
5.95595,1.11E-06,-0.001138595,,,,,,,,,,,,,,
5.95605,1.10E-06,-0.001115303,,,,,,,,,,,,,,
5.95615,1.14E-06,-0.001335623,,,,,,,,,,,,,,
5.95625,1.12E-06,-0.001348922,,,,,,,,,,,,,,
5.95635,1.13E-06,-0.001239501,,,,,,,,,,,,,,
5.95645,1.12E-06,-0.001274685,,,,,,,,,,,,,,
5.95655,1.13E-06,-0.001178071,,,,,,,,,,,,,,
5.95665,1.13E-06,-0.001404442,,,,,,,,,,,,,,
5.95675,1.15E-06,-0.001243723,,,,,,,,,,,,,,
5.95685,1.14E-06,-0.001150909,,,,,,,,,,,,,,
5.95695,1.15E-06,-0.001385091,,,,,,,,,,,,,,
5.95705,1.15E-06,-0.000940301,,,,,,,,,,,,,,
5.95715,1.12E-06,-0.001362573,,,,,,,,,,,,,,
5.95725,1.12E-06,-0.001243512,,,,,,,,,,,,,,
5.95735,1.10E-06,-0.001116359,,,,,,,,,,,,,,
5.95745,1.14E-06,-0.001306702,,,,,,,,,,,,,,
5.95755,1.14E-06,-0.001235701,,,,,,,,,,,,,,
5.95765,1.14E-06,-0.001329008,,,,,,,,,,,,,,
5.95775,1.13E-06,-0.001262652,,,,,,,,,,,,,,
5.95785,1.12E-06,-0.001214732,,,,,,,,,,,,,,
5.95795,1.13E-06,-0.001097149,,,,,,,,,,,,,,
5.95805,1.11E-06,-0.000872326,,,,,,,,,,,,,,
5.95815,1.13E-06,-0.000909972,,,,,,,,,,,,,,
5.95825,1.15E-06,-0.001266593,,,,,,,,,,,,,,
5.95835,1.13E-06,-0.00087493,,,,,,,,,,,,,,
5.95845,1.14E-06,-0.001110659,,,,,,,,,,,,,,
5.95855,1.13E-06,-0.001017353,,,,,,,,,,,,,,
5.95865,1.10E-06,-0.000973725,,,,,,,,,,,,,,
5.95875,1.09E-06,-0.000958244,,,,,,,,,,,,,,
5.95885,1.12E-06,-0.000924679,,,,,,,,,,,,,,
5.95895,1.12E-06,-0.001147391,,,,,,,,,,,,,,
5.95905,1.11E-06,-0.000984702,,,,,,,,,,,,,,
5.95915,1.12E-06,-0.001041629,,,,,,,,,,,,,,
5.95925,1.13E-06,-0.001013553,,,,,,,,,,,,,,
5.95935,1.13E-06,-0.000896392,,,,,,,,,,,,,,
5.95945,1.13E-06,-0.000769872,,,,,,,,,,,,,,
5.95955,1.12E-06,-0.001094264,,,,,,,,,,,,,,
5.95965,1.12E-06,-0.000913913,,,,,,,,,,,,,,
5.95975,1.11E-06,-0.001063232,,,,,,,,,,,,,,
5.95985,1.12E-06,-0.001412674,,,,,,,,,,,,,,
5.95995,1.13E-06,-0.001099823,,,,,,,,,,,,,,
5.96005,1.13E-06,-0.001350963,,,,,,,,,,,,,,
5.96015,1.13E-06,-0.001516395,,,,,,,,,,,,,,
5.96025,1.17E-06,-0.001581415,,,,,,,,,,,,,,
5.96035,1.15E-06,-0.001424918,,,,,,,,,,,,,,
5.96045,1.13E-06,-0.001341463,,,,,,,,,,,,,,
5.96055,1.14E-06,-0.001247382,,,,,,,,,,,,,,
5.96065,1.15E-06,-0.000953319,,,,,,,,,,,,,,
5.96075,1.13E-06,-0.001051551,,,,,,,,,,,,,,
5.96085,1.10E-06,-0.001012075,,,,,,,,,,,,,,
5.96095,1.13E-06,-0.001079276,,,,,,,,,,,,,,
5.96105,1.12E-06,-0.00117019,,,,,,,,,,,,,,
5.96115,1.11E-06,-0.001335271,,,,,,,,,,,,,,
5.96125,1.11E-06,-0.001278696,,,,,,,,,,,,,,
5.96135,1.13E-06,-0.001309657,,,,,,,,,,,,,,
5.96145,1.15E-06,-0.001289462,,,,,,,,,,,,,,
5.96155,1.13E-06,-0.00135814,,,,,,,,,,,,,,
5.96165,1.12E-06,-0.00121058,,,,,,,,,,,,,,
5.96175,1.10E-06,-0.001305506,,,,,,,,,,,,,,
5.96185,1.14E-06,-0.001334567,,,,,,,,,,,,,,
5.96195,1.15E-06,-0.00128728,,,,,,,,,,,,,,
5.96205,1.15E-06,-0.001263637,,,,,,,,,,,,,,
5.96215,1.10E-06,-0.00080597,,,,,,,,,,,,,,
5.96225,1.11E-06,-0.001068087,,,,,,,,,,,,,,
5.96235,1.13E-06,-0.001083216,,,,,,,,,,,,,,
5.96245,1.12E-06,-0.00124696,,,,,,,,,,,,,,
5.96255,1.12E-06,-0.001134303,,,,,,,,,,,,,,
5.96265,1.15E-06,-0.00124893,,,,,,,,,,,,,,
5.96275,1.16E-06,-0.001366303,,,,,,,,,,,,,,
5.96285,1.14E-06,-0.001338156,,,,,,,,,,,,,,
5.96295,1.14E-06,-0.00096317,,,,,,,,,,,,,,
5.96305,1.13E-06,-0.001290165,,,,,,,,,,,,,,
5.96315,1.11E-06,-0.001136273,,,,,,,,,,,,,,
5.96325,1.11E-06,-0.001097501,,,,,,,,,,,,,,
5.96335,1.12E-06,-0.000929886,,,,,,,,,,,,,,
5.96345,1.12E-06,-0.001281651,,,,,,,,,,,,,,
5.96355,1.11E-06,-0.001286436,,,,,,,,,,,,,,
5.96365,1.17E-06,-0.00153258,,,,,,,,,,,,,,
5.96375,1.16E-06,-0.001248297,,,,,,,,,,,,,,
5.96385,1.16E-06,-0.00155749,,,,,,,,,,,,,,
5.96395,1.13E-06,-0.001217406,,,,,,,,,,,,,,
5.96405,1.16E-06,-0.001343926,,,,,,,,,,,,,,
5.96415,1.16E-06,-0.001363277,,,,,,,,,,,,,,
5.96425,1.11E-06,-0.001229439,,,,,,,,,,,,,,
5.96435,1.11E-06,-0.001388679,,,,,,,,,,,,,,
5.96445,1.13E-06,-0.001442369,,,,,,,,,,,,,,
5.96455,1.14E-06,-0.001519703,,,,,,,,,,,,,,
5.96465,1.11E-06,-0.00138502,,,,,,,,,,,,,,
5.96475,1.14E-06,-0.001410845,,,,,,,,,,,,,,
5.96485,1.15E-06,-0.001175889,,,,,,,,,,,,,,
5.96495,1.14E-06,-0.0012642,,,,,,,,,,,,,,
5.96505,1.15E-06,-0.001040644,,,,,,,,,,,,,,
5.96515,1.17E-06,-0.001132403,,,,,,,,,,,,,,
5.96525,1.17E-06,-0.001286225,,,,,,,,,,,,,,
5.96535,1.13E-06,-0.00138502,,,,,,,,,,,,,,
5.96545,1.16E-06,-0.001219869,,,,,,,,,,,,,,
5.96555,1.12E-06,-0.00112607,,,,,,,,,,,,,,
5.96565,1.15E-06,-0.001226343,,,,,,,,,,,,,,
5.96575,1.16E-06,-0.001187781,,,,,,,,,,,,,,
5.96585,1.17E-06,-0.001286858,,,,,,,,,,,,,,
5.96595,1.14E-06,-0.001141058,,,,,,,,,,,,,,
5.96605,1.13E-06,-0.001297765,,,,,,,,,,,,,,
5.96615,1.13E-06,-0.00122205,,,,,,,,,,,,,,
5.96625,1.10E-06,-0.001237812,,,,,,,,,,,,,,
5.96635,1.14E-06,-0.001354622,,,,,,,,,,,,,,
5.96645,1.14E-06,-0.001168079,,,,,,,,,,,,,,
5.96655,1.14E-06,-0.000979847,,,,,,,,,,,,,,
5.96665,1.14E-06,-0.001183067,,,,,,,,,,,,,,
5.96675,1.13E-06,-0.001382276,,,,,,,,,,,,,,
5.96685,1.11E-06,-0.001190033,,,,,,,,,,,,,,
5.96695,1.13E-06,-0.00120664,,,,,,,,,,,,,,
5.96705,1.14E-06,-0.001066539,,,,,,,,,,,,,,
5.96715,1.15E-06,-0.001392409,,,,,,,,,,,,,,
5.96725,1.13E-06,-0.001155272,,,,,,,,,,,,,,
5.96735,1.14E-06,-0.001443636,,,,,,,,,,,,,,
5.96745,1.15E-06,-0.001616035,,,,,,,,,,,,,,
5.96755,1.15E-06,-0.001460313,,,,,,,,,,,,,,
5.96765,1.12E-06,-0.001255123,,,,,,,,,,,,,,
5.96775,1.14E-06,-0.001093912,,,,,,,,,,,,,,
5.96785,1.14E-06,-0.001038463,,,,,,,,,,,,,,
5.96795,1.14E-06,-0.001030511,,,,,,,,,,,,,,
5.96805,1.14E-06,-0.001100878,,,,,,,,,,,,,,
5.96815,1.15E-06,-0.001036422,,,,,,,,,,,,,,
5.96825,1.14E-06,-0.001097219,,,,,,,,,,,,,,
5.96835,1.13E-06,-0.001002998,,,,,,,,,,,,,,
5.96845,1.14E-06,-0.000924116,,,,,,,,,,,,,,
5.96855,1.15E-06,-0.001136625,,,,,,,,,,,,,,
5.96865,1.18E-06,-0.001054858,,,,,,,,,,,,,,
5.96875,1.17E-06,-0.001124029,,,,,,,,,,,,,,
5.96885,1.16E-06,-0.000868808,,,,,,,,,,,,,,
5.96895,1.12E-06,-0.001155061,,,,,,,,,,,,,,
5.96905,1.15E-06,-0.000832569,,,,,,,,,,,,,,
5.96915,1.15E-06,-0.000862052,,,,,,,,,,,,,,
5.96925,1.10E-06,-0.000751999,,,,,,,,,,,,,,
5.96935,1.11E-06,-0.000945649,,,,,,,,,,,,,,
5.96945,1.13E-06,-0.000957329,,,,,,,,,,,,,,
5.96955,1.13E-06,-0.000988221,,,,,,,,,,,,,,
5.96965,1.12E-06,-0.001037337,,,,,,,,,,,,,,
5.96975,1.14E-06,-0.000966829,,,,,,,,,,,,,,
5.96985,1.13E-06,-0.000847487,,,,,,,,,,,,,,
5.96995,1.11E-06,-0.000769872,,,,,,,,,,,,,,
5.97005,1.10E-06,-0.000899136,,,,,,,,,,,,,,
5.97015,1.12E-06,-0.000960074,,,,,,,,,,,,,,
5.97025,1.14E-06,-0.001010386,,,,,,,,,,,,,,
5.97035,1.15E-06,-0.000798933,,,,,,,,,,,,,,
5.97045,1.14E-06,-0.001116429,,,,,,,,,,,,,,
5.97055,1.14E-06,-0.001206781,,,,,,,,,,,,,,
5.97065,1.16E-06,-0.001140143,,,,,,,,,,,,,,
5.97075,1.16E-06,-0.001187007,,,,,,,,,,,,,,
5.97085,1.13E-06,-0.001253856,,,,,,,,,,,,,,
5.97095,1.13E-06,-0.001245764,,,,,,,,,,,,,,
5.97105,1.14E-06,-0.001172019,,,,,,,,,,,,,,
5.97115,1.13E-06,-0.001086242,,,,,,,,,,,,,,
5.97125,1.15E-06,-0.001203966,,,,,,,,,,,,,,
5.97135,1.13E-06,-0.001025374,,,,,,,,,,,,,,
5.97145,1.16E-06,-0.001123536,,,,,,,,,,,,,,
5.97155,1.14E-06,-0.001281229,,,,,,,,,,,,,,
5.97165,1.14E-06,-0.001420767,,,,,,,,,,,,,,
5.97175,1.14E-06,-0.001474738,,,,,,,,,,,,,,
5.97185,1.14E-06,-0.001293402,,,,,,,,,,,,,,
5.97195,1.15E-06,-0.001580078,,,,,,,,,,,,,,
5.97205,1.14E-06,-0.001364543,,,,,,,,,,,,,,
5.97215,1.13E-06,-0.001420415,,,,,,,,,,,,,,
5.97225,1.11E-06,-0.001229791,,,,,,,,,,,,,,
5.97235,1.14E-06,-0.001231128,,,,,,,,,,,,,,
5.97245,1.13E-06,-0.001267367,,,,,,,,,,,,,,
5.97255,1.11E-06,-0.00137531,,,,,,,,,,,,,,
5.97265,1.12E-06,-0.001255615,,,,,,,,,,,,,,
5.97275,1.15E-06,-0.001173638,,,,,,,,,,,,,,
5.97285,1.17E-06,-0.001353285,,,,,,,,,,,,,,
5.97295,1.16E-06,-0.001221558,,,,,,,,,,,,,,
5.97305,1.16E-06,-0.001382698,,,,,,,,,,,,,,
5.97315,1.15E-06,-0.001442721,,,,,,,,,,,,,,
5.97325,1.16E-06,-0.001684362,,,,,,,,,,,,,,
5.97335,1.16E-06,-0.001428014,,,,,,,,,,,,,,
5.97345,1.13E-06,-0.001311909,,,,,,,,,,,,,,
5.97355,1.12E-06,-0.001274403,,,,,,,,,,,,,,
5.97365,1.14E-06,-0.001340619,,,,,,,,,,,,,,
5.97375,1.13E-06,-0.001351666,,,,,,,,,,,,,,
5.97385,1.14E-06,-0.001241472,,,,,,,,,,,,,,
5.97395,1.13E-06,-0.001081809,,,,,,,,,,,,,,
5.97405,1.15E-06,-0.00119707,,,,,,,,,,,,,,
5.97415,1.14E-06,-0.001157946,,,,,,,,,,,,,,
5.97425,1.10E-06,-0.001420133,,,,,,,,,,,,,,
5.97435,1.11E-06,-0.001545035,,,,,,,,,,,,,,
5.97445,1.10E-06,-0.001549257,,,,,,,,,,,,,,
5.97455,1.12E-06,-0.001651359,,,,,,,,,,,,,,
5.97465,1.14E-06,-0.001482056,,,,,,,,,,,,,,
5.97475,1.11E-06,-0.001350329,,,,,,,,,,,,,,
5.97485,1.11E-06,-0.001573885,,,,,,,,,,,,,,
5.97495,1.13E-06,-0.001781116,,,,,,,,,,,,,,
5.97505,1.12E-06,-0.001312683,,,,,,,,,,,,,,
5.97515,1.12E-06,-0.001116922,,,,,,,,,,,,,,
5.97525,1.09E-06,-0.00120284,,,,,,,,,,,,,,
5.97535,1.15E-06,-0.001424074,,,,,,,,,,,,,,
5.97545,1.13E-06,-0.001350822,,,,,,,,,,,,,,
5.97555,1.13E-06,-0.001211706,,,,,,,,,,,,,,
5.97565,1.13E-06,-0.001153442,,,,,,,,,,,,,,
5.97575,1.14E-06,-0.000919753,,,,,,,,,,,,,,
5.97585,1.12E-06,-0.001161816,,,,,,,,,,,,,,
5.97595,1.14E-06,-0.001428507,,,,,,,,,,,,,,
5.97605,1.13E-06,-0.001552001,,,,,,,,,,,,,,
5.97615,1.13E-06,-0.001383331,,,,,,,,,,,,,,
5.97625,1.13E-06,-0.001240135,,,,,,,,,,,,,,
5.97635,1.09E-06,-0.001420626,,,,,,,,,,,,,,
5.97645,1.11E-06,-0.001342096,,,,,,,,,,,,,,
5.97655,1.11E-06,-0.001238375,,,,,,,,,,,,,,
5.97665,1.13E-06,-0.001405708,,,,,,,,,,,,,,
5.97675,1.11E-06,-0.001305576,,,,,,,,,,,,,,
5.97685,1.12E-06,-0.001186304,,,,,,,,,,,,,,
5.97695,1.13E-06,-0.001102286,,,,,,,,,,,,,,
5.97705,1.12E-06,-0.001197351,,,,,,,,,,,,,,
5.97715,1.12E-06,-0.001170612,,,,,,,,,,,,,,
5.97725,1.13E-06,-0.001146335,,,,,,,,,,,,,,
5.97735,1.14E-06,-0.001320494,,,,,,,,,,,,,,
5.97745,1.16E-06,-0.001179126,,,,,,,,,,,,,,
5.97755,1.16E-06,-0.001414504,,,,,,,,,,,,,,
5.97765,1.10E-06,-0.001532861,,,,,,,,,,,,,,
5.97775,1.13E-06,-0.001700968,,,,,,,,,,,,,,
5.97785,1.13E-06,-0.001615894,,,,,,,,,,,,,,
5.97795,1.14E-06,-0.00154982,,,,,,,,,,,,,,
5.97805,1.13E-06,-0.001456091,,,,,,,,,,,,,,
5.97815,1.14E-06,-0.001471501,,,,,,,,,,,,,,
5.97825,1.14E-06,-0.001566215,,,,,,,,,,,,,,
5.97835,1.12E-06,-0.001405145,,,,,,,,,,,,,,
5.97845,1.13E-06,-0.001405005,,,,,,,,,,,,,,
5.97855,1.11E-06,-0.00132739,,,,,,,,,,,,,,
5.97865,1.10E-06,-0.001276022,,,,,,,,,,,,,,
5.97875,1.14E-06,-0.001451939,,,,,,,,,,,,,,
5.97885,1.14E-06,-0.001234716,,,,,,,,,,,,,,
5.97895,1.12E-06,-0.001288125,,,,,,,,,,,,,,
5.97905,1.12E-06,-0.001335341,,,,,,,,,,,,,,
5.97915,1.13E-06,-0.001532439,,,,,,,,,,,,,,
5.97925,1.13E-06,-0.001346178,,,,,,,,,,,,,,
5.97935,1.12E-06,-0.001528639,,,,,,,,,,,,,,
5.97945,1.16E-06,-0.00170709,,,,,,,,,,,,,,
5.97955,1.17E-06,-0.001346952,,,,,,,,,,,,,,
5.97965,1.13E-06,-0.001437233,,,,,,,,,,,,,,
5.97975,1.12E-06,-0.00137538,,,,,,,,,,,,,,
5.97985,1.12E-06,-0.00148649,,,,,,,,,,,,,,
5.97995,1.14E-06,-0.00127947,,,,,,,,,,,,,,
5.98005,1.12E-06,-0.001253152,,,,,,,,,,,,,,
5.98015,1.15E-06,-0.001203122,,,,,,,,,,,,,,
5.98025,1.14E-06,-0.000954796,,,,,,,,,,,,,,
5.98035,1.13E-06,-0.001122762,,,,,,,,,,,,,,
5.98045,1.15E-06,-0.001229368,,,,,,,,,,,,,,
5.98055,1.13E-06,-0.001239501,,,,,,,,,,,,,,
5.98065,1.12E-06,-0.000958666,,,,,,,,,,,,,,
5.98075,1.12E-06,-0.001095178,,,,,,,,,,,,,,
5.98085,1.10E-06,-0.001050918,,,,,,,,,,,,,,
5.98095,1.14E-06,-0.001310642,,,,,,,,,,,,,,
5.98105,1.09E-06,-0.001075053,,,,,,,,,,,,,,
5.98115,1.13E-06,-0.001211847,,,,,,,,,,,,,,
5.98125,1.17E-06,-0.001161042,,,,,,,,,,,,,,
5.98135,1.13E-06,-0.001291362,,,,,,,,,,,,,,
5.98145,1.11E-06,-0.001274614,,,,,,,,,,,,,,
5.98155,1.13E-06,-0.001247664,,,,,,,,,,,,,,
5.98165,1.11E-06,-0.001254349,,,,,,,,,,,,,,
5.98175,1.13E-06,-0.001123325,,,,,,,,,,,,,,
5.98185,1.13E-06,-0.001397686,,,,,,,,,,,,,,
5.98195,1.10E-06,-0.001193129,,,,,,,,,,,,,,
5.98205,1.08E-06,-0.001277992,,,,,,,,,,,,,,
5.98215,1.11E-06,-0.001406764,,,,,,,,,,,,,,
5.98225,1.11E-06,-0.001346389,,,,,,,,,,,,,,
5.98235,1.11E-06,-0.001343293,,,,,,,,,,,,,,
5.98245,1.13E-06,-0.001442158,,,,,,,,,,,,,,
5.98255,1.12E-06,-0.00131015,,,,,,,,,,,,,,
5.98265,1.13E-06,-0.001317327,,,,,,,,,,,,,,
5.98275,1.16E-06,-0.001136977,,,,,,,,,,,,,,
5.98285,1.12E-06,-0.001214591,,,,,,,,,,,,,,
5.98295,1.11E-06,-0.001230002,,,,,,,,,,,,,,
5.98305,1.11E-06,-0.001336889,,,,,,,,,,,,,,
5.98315,1.10E-06,-0.001175045,,,,,,,,,,,,,,
5.98325,1.09E-06,-0.001142535,,,,,,,,,,,,,,
5.98335,1.11E-06,-0.001233239,,,,,,,,,,,,,,
5.98345,1.12E-06,-0.001345544,,,,,,,,,,,,,,
5.98355,1.11E-06,-0.001304802,,,,,,,,,,,,,,
5.98365,1.11E-06,-0.001399516,,,,,,,,,,,,,,
5.98375,1.11E-06,-0.001194888,,,,,,,,,,,,,,
5.98385,1.10E-06,-0.001028471,,,,,,,,,,,,,,
5.98395,1.13E-06,-0.001013553,,,,,,,,,,,,,,
5.98405,1.12E-06,-0.001024037,,,,,,,,,,,,,,
5.98415,1.14E-06,-0.001164138,,,,,,,,,,,,,,
5.98425,1.15E-06,-0.001002435,,,,,,,,,,,,,,
5.98435,1.14E-06,-0.001211777,,,,,,,,,,,,,,
