A1_LTD,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,
6.20725,1.39E-06,-0.000952227,,,,
6.20735,7.69E-07,-0.001283656,,,,
6.20745,4.82E-07,-0.000928795,,,,
6.20755,3.86E-07,-0.001050249,,,,
6.20765,2.73E-07,-0.000922462,,,,
6.20775,2.35E-07,-0.001032235,,,,
6.20785,2.57E-07,-0.001038286,,,,
6.20795,2.12E-07,-0.000997051,,,,
6.20805,-5.73E-06,7.907438755,,,,
6.20815,9.54E-06,9.991817474,,,,
6.20825,1.37E-05,9.992105484,,,,
6.20835,1.52E-05,9.991811752,,,,
6.20845,1.59E-05,9.991977692,,,,
6.20855,1.62E-05,9.991911888,,,,
6.20865,1.65E-05,9.99169445,,,,
6.20875,1.66E-05,9.991942406,,,,
6.20885,1.67E-05,9.991709709,,,,
6.20895,1.67E-05,9.991600037,,,,
6.20905,2.00E-05,2.093033314,,,,
6.20915,3.63E-06,-0.001492646,,,,
6.20925,1.42E-06,-0.001325384,,,,
6.20935,7.24E-07,-0.001250584,,,,
6.20945,4.43E-07,-0.00119436,,,,
6.20955,2.92E-07,-0.001237284,,,,
6.20965,2.46E-07,-0.00137443,,,,
6.20975,2.09E-07,-0.001242843,,,,
6.20985,1.87E-07,-0.001147355,,,,
6.20995,1.78E-07,-0.001470903,,,,
6.21005,-5.77E-06,7.887591839,,,,
6.21015,9.48E-06,9.992235184,,,,
6.21025,1.36E-05,9.992033005,,,,
6.21035,1.52E-05,9.992019653,,,,
6.21045,1.59E-05,9.991891861,,,,
6.21055,1.63E-05,9.992274284,,,,
6.21065,1.65E-05,9.99215126,,,,
6.21075,1.66E-05,9.992323875,,,,
6.21085,1.67E-05,9.992201805,,,,
6.21095,1.68E-05,9.991909027,,,,
6.21105,2.00E-05,2.113029003,,,,
6.21115,3.67E-06,-0.001459926,,,,
6.21125,1.41E-06,-0.001648439,,,,
6.21135,7.30E-07,-0.001598619,,,,
6.21145,4.42E-07,-0.001307299,,,,
6.21155,2.84E-07,-0.001105839,,,,
6.21165,2.21E-07,-0.00115791,,,,
6.21175,1.87E-07,-0.001348816,,,,
6.21185,1.65E-07,-0.001254595,,,,
6.21195,1.60E-07,-0.001261983,,,,
6.21205,-5.81E-06,7.867343903,,,,
6.21215,9.40E-06,9.991808891,,,,
6.21225,1.36E-05,9.991758347,,,,
6.21235,1.51E-05,9.991891861,,,,
6.21245,1.59E-05,9.991797447,,,,
6.21255,1.62E-05,9.991952896,,,,
6.21265,1.64E-05,9.992080688,,,,
6.21275,1.66E-05,9.992100716,,,,
6.21285,1.67E-05,9.99185276,,,,
6.21295,1.67E-05,9.992067337,,,,
6.21305,2.00E-05,2.133170605,,,,
6.21315,3.64E-06,-0.001225392,,,,
6.21325,1.40E-06,-0.001165651,,,,
6.21335,7.18E-07,-0.000983259,,,,
6.21345,4.60E-07,-0.000778702,,,,
6.21355,2.99E-07,-0.000588148,,,,
6.21365,2.22E-07,-0.000643527,,,,
6.21375,1.79E-07,-0.000659008,,,,
6.21385,1.63E-07,-0.000723323,,,,
6.21395,1.29E-07,-0.000754144,,,,
6.21405,-5.84E-06,7.847657204,,,,
6.21415,9.43E-06,9.991866112,,,,
6.21425,1.36E-05,9.991904259,,,,
6.21435,1.51E-05,9.991979599,,,,
6.21445,1.59E-05,9.991915703,,,,
6.21455,1.63E-05,9.992093086,,,,
6.21465,1.64E-05,9.991970062,,,,
6.21475,1.65E-05,9.991758347,,,,
6.21485,1.66E-05,9.992003441,,,,
6.21495,1.67E-05,9.991649628,,,,
6.21505,2.00E-05,2.153364182,,,,
6.21515,3.66E-06,-0.001248191,,,,
6.21525,1.39E-06,-0.00127289,,,,
6.21535,7.18E-07,-0.001005214,,,,
6.21545,4.60E-07,-0.001244462,,,,
6.21555,3.37E-07,-0.001278027,,,,
6.21565,2.71E-07,-0.000779195,,,,
6.21575,2.34E-07,-0.001058059,,,,
6.21585,2.05E-07,-0.001074525,,,,
6.21595,1.89E-07,-0.001121319,,,,
6.21605,-5.80E-06,7.8273983,,,,
6.21615,9.43E-06,9.991904259,,,,
6.21625,1.36E-05,9.991659164,,,,
6.21635,1.51E-05,9.99177742,,,,
6.21645,1.59E-05,9.991559029,,,,
6.21655,1.62E-05,9.991433144,,,,
6.21665,1.65E-05,9.991805077,,,,
6.21675,1.66E-05,9.99154377,,,,
6.21685,1.67E-05,9.991743088,,,,
6.21695,1.68E-05,9.99161911,,,,
6.21705,2.00E-05,2.172991514,,,,
6.21715,3.68E-06,-0.001408628,,,,
6.21725,1.43E-06,-0.001498557,,,,
6.21735,7.84E-07,-0.001074948,,,,
6.21745,4.87E-07,-0.001261068,,,,
6.21755,3.49E-07,-0.001061015,,,,
6.21765,2.76E-07,-0.001130678,,,,
6.21775,2.43E-07,-0.000831196,,,,
6.21785,2.08E-07,-0.00095856,,,,
6.21795,1.97E-07,-0.000982556,,,,
6.21805,-5.83E-06,7.80729866,,,,
6.21815,9.41E-06,9.991786957,,,,
6.21825,1.36E-05,9.991669655,,,,
6.21835,1.51E-05,9.991496086,,,,
6.21845,1.59E-05,9.9914608,,,,
6.21855,1.63E-05,9.991639137,,,,
6.21865,1.65E-05,9.991405487,,,,
6.21875,1.66E-05,9.991401672,,,,
6.21885,1.66E-05,9.991512299,,,,
6.21895,1.67E-05,9.991623878,,,,
6.21905,2.00E-05,2.193065643,,,,
6.21915,3.66E-06,-0.001153336,,,,
6.21925,1.41E-06,-0.00120569,,,,
6.21935,7.25E-07,-0.001403421,,,,
6.21945,5.06E-07,-0.001292733,,,,
6.21955,3.21E-07,-0.001054893,,,,
6.21965,2.53E-07,-0.000953213,,,,
6.21975,2.07E-07,-0.000846466,,,,
6.21985,1.71E-07,-0.000854769,,,,
6.21995,1.89E-07,-0.000960742,,,,
6.22005,-5.81E-06,7.787666798,,,,
6.22015,9.42E-06,9.99228096,,,,
6.22025,1.36E-05,9.992074013,,,,
6.22035,1.52E-05,9.991778374,,,,
6.22045,1.59E-05,9.991895676,,,,
6.22055,1.63E-05,9.992092133,,,,
6.22065,1.65E-05,9.991994858,,,,
6.22075,1.66E-05,9.99200058,,,,
6.22085,1.67E-05,9.991921425,,,,
6.22095,1.67E-05,9.992067337,,,,
6.22105,2.01E-05,2.213268995,,,,
6.22115,3.69E-06,-0.001212023,,,,
6.22125,1.39E-06,-0.001247347,,,,
6.22135,7.59E-07,-0.001151296,,,,
6.22145,4.79E-07,-0.001038497,,,,
6.22155,3.37E-07,-0.001134056,,,,
6.22165,2.73E-07,-0.001214204,,,,
6.22175,2.17E-07,-0.000991914,,,,
6.22185,1.90E-07,-0.001141022,,,,
6.22195,1.64E-07,-0.001064885,,,,
6.22205,-5.87E-06,7.767088413,,,,
6.22215,9.33E-06,9.991681099,,,,
6.22225,1.36E-05,9.991714478,,,,
6.22235,1.51E-05,9.99158287,,,,
6.22245,1.59E-05,9.991576195,,,,
6.22255,1.63E-05,9.991724014,,,,
6.22265,1.64E-05,9.991830826,,,,
6.22275,1.66E-05,9.991653442,,,,
6.22285,1.67E-05,9.991774559,,,,
6.22295,1.67E-05,9.991745949,,,,
6.22305,2.01E-05,2.233350754,,,,
6.22315,3.71E-06,-0.00139364,,,,
6.22325,1.38E-06,-0.00115024,,,,
6.22335,7.40E-07,-0.001060874,,,,
6.22345,4.69E-07,-0.001124627,,,,
6.22355,3.32E-07,-0.000910711,,,,
6.22365,2.66E-07,-0.000903041,,,,
6.22375,1.95E-07,-0.001307862,,,,
6.22385,2.06E-07,-0.001343398,,,,
6.22395,1.63E-07,-0.001212726,,,,
6.22405,-5.87E-06,7.747652531,,,,
6.22415,9.33E-06,9.992148399,,,,
6.22425,1.36E-05,9.992199898,,,,
6.22435,1.51E-05,9.992054939,,,,
6.22445,1.59E-05,9.991818428,,,,
6.22455,1.62E-05,9.991921425,,,,
6.22465,1.64E-05,9.992050171,,,,
6.22475,1.66E-05,9.992051125,,,,
6.22485,1.67E-05,9.992061615,,,,
6.22495,1.67E-05,9.992296219,,,,
6.22505,2.01E-05,2.253237963,,,,
6.22515,3.74E-06,-0.001406517,,,,
6.22525,1.45E-06,-0.001542607,,,,
6.22535,7.78E-07,-0.001376892,,,,
6.22545,5.13E-07,-0.001079592,,,,
6.22555,3.45E-07,-0.000995433,,,,
6.22565,2.80E-07,-0.001017739,,,,
6.22575,2.51E-07,-0.000981008,,,,
6.22585,2.31E-07,-0.000897974,,,,
6.22595,2.02E-07,-0.001063759,,,,
6.22605,-5.89E-06,7.727620602,,,,
6.22615,9.32E-06,9.9923563,,,,
6.22625,1.36E-05,9.992101669,,,,
6.22635,1.51E-05,9.991903305,,,,
6.22645,1.59E-05,9.991716385,,,,
6.22655,1.63E-05,9.991643906,,,,
6.22665,1.65E-05,9.991517067,,,,
6.22675,1.66E-05,9.991681099,,,,
6.22685,1.67E-05,9.991884232,,,,
6.22695,1.67E-05,9.992032051,,,,
6.22705,2.01E-05,2.273045063,,,,
6.22715,3.74E-06,-0.001252413,,,,
6.22725,1.43E-06,-0.000943432,,,,
6.22735,7.85E-07,-0.001196471,,,,
6.22745,4.68E-07,-0.001261702,,,,
6.22755,3.40E-07,-0.001349027,,,,
6.22765,2.86E-07,-0.001278027,,,,
6.22775,2.47E-07,-0.001027098,,,,
6.22785,2.17E-07,-0.00109655,,,,
6.22795,2.22E-07,-0.001336572,,,,
6.22805,-5.86E-06,7.707215309,,,,
6.22815,9.35E-06,9.991740227,,,,
6.22825,1.36E-05,9.991723061,,,,
6.22835,1.51E-05,9.991565704,,,,
6.22845,1.58E-05,9.991373062,,,,
6.22855,1.63E-05,9.991642952,,,,
6.22865,1.65E-05,9.99177742,,,,
6.22875,1.66E-05,9.991764069,,,,
6.22885,1.66E-05,9.991553307,,,,
6.22895,1.67E-05,9.991624832,,,,
6.22905,2.01E-05,2.293179274,,,,
6.22915,3.77E-06,-0.001172476,,,,
6.22925,1.45E-06,-0.001048912,,,,
6.22935,7.96E-07,-0.001091202,,,,
6.22945,4.88E-07,-0.001268175,,,,
6.22955,3.52E-07,-0.000907263,,,,
6.22965,2.72E-07,-0.001148129,,,,
6.22975,2.28E-07,-0.001070796,,,,
6.22985,1.84E-07,-0.000824793,,,,
6.22995,1.85E-07,-0.000762096,,,,
6.23005,-5.89E-06,7.687567234,,,,
6.23015,9.28E-06,9.991715431,,,,
6.23025,1.35E-05,9.991706848,,,,
6.23035,1.51E-05,9.991976738,,,,
6.23045,1.59E-05,9.991604805,,,,
6.23055,1.63E-05,9.991737366,,,,
6.23065,1.64E-05,9.991378784,,,,
6.23075,1.66E-05,9.991558075,,,,
6.23085,1.67E-05,9.991607666,,,,
6.23095,1.67E-05,9.991837502,,,,
6.23105,2.02E-05,2.313154459,,,,
6.23115,3.80E-06,-0.001119771,,,,
6.23125,1.45E-06,-0.001197386,,,,
6.23135,7.80E-07,-0.001285275,,,,
6.23145,4.81E-07,-0.001087895,,,,
6.23155,3.58E-07,-0.001118997,,,,
6.23165,2.94E-07,-0.001085854,,,,
6.23175,2.73E-07,-0.001094298,,,,
6.23185,2.30E-07,-0.000969256,,,,
6.23195,1.96E-07,-0.000989803,,,,
6.23205,-5.87E-06,7.667495251,,,,
6.23215,9.26E-06,9.992101669,,,,
6.23225,1.35E-05,9.992161751,,,,
6.23235,1.51E-05,9.991909027,,,,
6.23245,1.59E-05,9.991651535,,,,
6.23255,1.62E-05,9.991869926,,,,
6.23265,1.64E-05,9.992123604,,,,
6.23275,1.66E-05,9.991843224,,,,
6.23285,1.66E-05,9.992034912,,,,
6.23295,1.67E-05,9.992283821,,,,
6.23305,2.01E-05,2.33319068,,,,
6.23315,3.73E-06,-0.001152422,,,,
6.23325,1.41E-06,-0.001083814,,,,
6.23335,7.78E-07,-0.000985511,,,,
6.23345,4.94E-07,-0.001423124,,,,
6.23355,3.49E-07,-0.00117902,,,,
6.23365,2.60E-07,-0.001429034,,,,
6.23375,2.27E-07,-0.001299137,,,,
6.23385,2.03E-07,-0.001436493,,,,
6.23395,1.75E-07,-0.001194853,,,,
6.23405,-5.93E-06,7.647455215,,,,
6.23415,9.28E-06,9.991767883,,,,
6.23425,1.35E-05,9.992099762,,,,
6.23435,1.51E-05,9.992267609,,,,
6.23445,1.58E-05,9.992154121,,,,
6.23455,1.62E-05,9.992110252,,,,
6.23465,1.64E-05,9.992125511,,,,
6.23475,1.65E-05,9.992136002,,,,
6.23485,1.66E-05,9.991993904,,,,
6.23495,1.66E-05,9.991742134,,,,
6.23505,2.02E-05,2.352854013,,,,
6.23515,3.77E-06,-0.001561324,,,,
6.23525,1.43E-06,-0.001424249,,,,
6.23535,7.63E-07,-0.001173672,,,,
6.23545,4.80E-07,-0.001099858,,,,
6.23555,3.27E-07,-0.001010562,,,,
6.23565,2.89E-07,-0.001121601,,,,
6.23575,2.39E-07,-0.000913807,,,,
6.23585,2.01E-07,-0.000983048,,,,
6.23595,1.98E-07,-0.001116816,,,,
6.23605,-5.92E-06,7.627679348,,,,
6.23615,9.26E-06,9.992329597,,,,
6.23625,1.35E-05,9.992418289,,,,
6.23635,1.51E-05,9.992231369,,,,
6.23645,1.58E-05,9.992177963,,,,
6.23655,1.62E-05,9.992420197,,,,
6.23665,1.64E-05,9.992220879,,,,
6.23675,1.65E-05,9.992146492,,,,
6.23685,1.66E-05,9.992062569,,,,
6.23695,1.67E-05,9.991914749,,,,
6.23705,2.02E-05,2.372983217,,,,
6.23715,3.78E-06,-0.001401591,,,,
6.23725,1.44E-06,-0.001493913,,,,
6.23735,7.64E-07,-0.001208715,,,,
6.23745,4.94E-07,-0.001304837,,,,
6.23755,3.43E-07,-0.00123848,,,,
6.23765,2.97E-07,-0.001241647,,,,
6.23775,2.59E-07,-0.001289426,,,,
6.23785,2.12E-07,-0.001037723,,,,
6.23795,1.80E-07,-0.00118085,,,,
6.23805,-5.95E-06,7.607827187,,,,
6.23815,9.22E-06,9.992087364,,,,
6.23825,1.35E-05,9.991883278,,,,
6.23835,1.51E-05,9.991832733,,,,
6.23845,1.58E-05,9.991972923,,,,
6.23855,1.62E-05,9.991959572,,,,
6.23865,1.64E-05,9.991803169,,,,
6.23875,1.66E-05,9.991746902,,,,
6.23885,1.66E-05,9.991798401,,,,
6.23895,1.67E-05,9.991737366,,,,
6.23905,2.02E-05,2.392818451,,,,
6.23915,3.80E-06,-0.001435579,,,,
6.23925,1.43E-06,-0.001174587,,,,
6.23935,7.93E-07,-0.001231796,,,,
6.23945,4.96E-07,-0.001208363,,,,
6.23955,3.47E-07,-0.001204423,,,,
6.23965,2.82E-07,-0.000729797,,,,
6.23975,2.35E-07,-0.001054119,,,,
6.23985,2.41E-07,-0.001208786,,,,
6.23995,2.16E-07,-0.001067348,,,,
6.24005,-5.92E-06,7.587788105,,,,
6.24015,9.27E-06,9.991954803,,,,
6.24025,1.35E-05,9.991936684,,,,
6.24035,1.51E-05,9.991944313,,,,
6.24045,1.59E-05,9.992032051,,,,
6.24055,1.63E-05,9.99182415,,,,
6.24065,1.65E-05,9.991875648,,,,
6.24075,1.66E-05,9.99203968,,,,
6.24085,1.67E-05,9.992048264,,,,
6.24095,1.67E-05,9.991918564,,,,
6.24105,2.03E-05,2.413144112,,,,
6.24115,3.79E-06,-0.001319825,,,,
6.24125,1.45E-06,-0.001153407,,,,
6.24135,7.77E-07,-0.000880664,,,,
6.24145,5.30E-07,-0.00116558,,,,
6.24155,3.68E-07,-0.001214556,,,,
6.24165,2.72E-07,-0.001075299,,,,
6.24175,2.50E-07,-0.001503272,,,,
6.24185,1.96E-07,-0.001298785,,,,
6.24195,2.11E-07,-0.001198653,,,,
6.24205,-5.94E-06,7.567472458,,,,
6.24215,9.19E-06,9.991609573,,,,
6.24225,1.35E-05,9.991792679,,,,
6.24235,1.51E-05,9.991858482,,,,
6.24245,1.58E-05,9.991746902,,,,
6.24255,1.62E-05,9.99181366,,,,
6.24265,1.64E-05,9.991686821,,,,
6.24275,1.65E-05,9.991744995,,,,
6.24285,1.66E-05,9.991814613,,,,
6.24295,1.66E-05,9.991544724,,,,
6.24305,2.02E-05,2.432729959,,,,
6.24315,3.76E-06,-0.001167058,,,,
6.24325,1.40E-06,-0.00120766,,,,
6.24335,7.41E-07,-0.001191053,,,,
6.24345,4.49E-07,-0.00124214,,,,
6.24355,3.37E-07,-0.001159458,,,,
6.24365,2.48E-07,-0.00124615,,,,
6.24375,2.11E-07,-0.001257409,,,,
6.24385,2.15E-07,-0.001338683,,,,
6.24395,2.13E-07,-0.001158192,,,,
6.24405,-5.98E-06,7.547779083,,,,
6.24415,9.17E-06,9.991809845,,,,
6.24425,1.35E-05,9.991625786,,,,
6.24435,1.51E-05,9.991337776,,,,
6.24445,1.58E-05,9.991437912,,,,
6.24455,1.62E-05,9.991371155,,,,
6.24465,1.64E-05,9.991522789,,,,
6.24475,1.65E-05,9.99148941,,,,
6.24485,1.66E-05,9.991633415,,,,
6.24495,1.66E-05,9.991797447,,,,
6.24505,2.02E-05,2.453000546,,,,
6.24515,3.81E-06,-0.001220889,,,,
6.24525,1.46E-06,-0.001067489,,,,
6.24535,7.56E-07,-0.001250795,,,,
6.24545,4.97E-07,-0.001461614,,,,
6.24555,3.44E-07,-0.001300755,,,,
6.24565,2.81E-07,-0.001022313,,,,
6.24575,2.17E-07,-0.001014854,,,,
6.24585,2.06E-07,-0.001256002,,,,
6.24595,2.21E-07,-0.001448667,,,,
6.24605,-5.97E-06,7.527730942,,,,
6.24615,9.15E-06,9.991892815,,,,
6.24625,1.35E-05,9.991986275,,,,
6.24635,1.51E-05,9.991728783,,,,
6.24645,1.58E-05,9.991701126,,,,
6.24655,1.62E-05,9.991896629,,,,
6.24665,1.64E-05,9.991969109,,,,
6.24675,1.65E-05,9.991753578,,,,
6.24685,1.66E-05,9.991941452,,,,
6.24695,1.66E-05,9.991934776,,,,
6.24705,2.03E-05,2.472918749,,,,
6.24715,3.80E-06,-0.001039412,,,,
6.24725,1.42E-06,-0.001343609,,,,
6.24735,7.41E-07,-0.001505031,,,,
6.24745,4.54E-07,-0.001263039,,,,
6.24755,3.02E-07,-0.001104291,,,,
6.24765,2.40E-07,-0.001137433,,,,
6.24775,2.17E-07,-0.001281193,,,,
6.24785,1.87E-07,-0.001341076,,,,
6.24795,1.81E-07,-0.001270427,,,,
6.24805,-6.02E-06,7.507665157,,,,
6.24815,9.12E-06,9.991993904,,,,
6.24825,1.35E-05,9.992096901,,,,
6.24835,1.51E-05,9.991703033,,,,
6.24845,1.58E-05,9.992004395,,,,
6.24855,1.62E-05,9.991857529,,,,
6.24865,1.64E-05,9.991973877,,,,
6.24875,1.65E-05,9.991880417,,,,
6.24885,1.66E-05,9.991849899,,,,
6.24895,1.66E-05,9.991892815,,,,
6.24905,2.03E-05,2.49302125,,,,
6.24915,3.81E-06,-0.001349379,,,,
6.24925,1.40E-06,-0.001094721,,,,
6.24935,7.10E-07,-0.001150522,,,,
6.24945,4.19E-07,-0.001044408,,,,
6.24955,3.10E-07,-0.000904941,,,,
6.24965,2.21E-07,-0.001120194,,,,
6.24975,2.35E-07,-0.001033853,,,,
6.24985,1.85E-07,-0.001115971,,,,
6.24995,1.71E-07,-0.001074103,,,,
6.25005,-6.01E-06,7.487545967,,,,
6.25015,9.10E-06,9.991736412,,,,
6.25025,1.34E-05,9.991630554,,,,
6.25035,1.51E-05,9.991549492,,,,
6.25045,1.58E-05,9.991530418,,,,
6.25055,1.61E-05,9.991771698,,,,
6.25065,1.64E-05,9.991796494,,,,
6.25075,1.65E-05,9.991611481,,,,
6.25085,1.66E-05,9.991896629,,,,
6.25095,1.66E-05,9.992012978,,,,
6.25105,2.03E-05,2.512889624,,,,
6.25115,3.81E-06,-0.001682356,,,,
6.25125,1.44E-06,-0.00156822,,,,
6.25135,7.33E-07,-0.001305048,,,,
6.25145,4.66E-07,-0.001392795,,,,
6.25155,3.31E-07,-0.0016756,,,,
6.25165,2.27E-07,-0.001443811,,,,
6.25175,2.18E-07,-0.001574835,,,,
6.25185,2.04E-07,-0.001634506,,,,
6.25195,1.96E-07,-0.001631832,,,,
6.25205,-6.04E-06,7.467247486,,,,
6.25215,9.09E-06,9.991684914,,,,
6.25225,1.34E-05,9.991876602,,,,
6.25235,1.50E-05,9.99158287,,,,
6.25245,1.58E-05,9.991662025,,,,
6.25255,1.62E-05,9.991811752,,,,
6.25265,1.64E-05,9.991775513,,,,
6.25275,1.65E-05,9.991697311,,,,
6.25285,1.66E-05,9.991793633,,,,
6.25295,1.66E-05,9.99196434,,,,
6.25305,2.03E-05,2.532504082,,,,
6.25315,3.83E-06,-0.001882972,,,,
6.25325,1.43E-06,-0.001611004,,,,
6.25335,7.46E-07,-0.001686718,,,,
6.25345,4.64E-07,-0.00167173,,,,
6.25355,3.59E-07,-0.001722183,,,,
6.25365,2.56E-07,-0.001771722,,,,
6.25375,2.04E-07,-0.001510308,,,,
6.25385,1.82E-07,-0.0015374,,,,
6.25395,1.80E-07,-0.001469777,,,,
6.25405,-6.04E-06,7.44775486,,,,
6.25415,9.08E-06,9.992073059,,,,
6.25425,1.34E-05,9.991991997,,,,
6.25435,1.50E-05,9.992094994,,,,
6.25445,1.57E-05,9.992257118,,,,
6.25455,1.61E-05,9.992033005,,,,
6.25465,1.64E-05,9.99229908,,,,
6.25475,1.65E-05,9.992255211,,,,
6.25485,1.66E-05,9.992242813,,,,
6.25495,1.66E-05,9.992076874,,,,
6.25505,2.03E-05,2.552987814,,,,
6.25515,3.84E-06,-0.001190068,,,,
6.25525,1.47E-06,-0.001128356,,,,
6.25535,7.83E-07,-0.000879186,,,,
6.25545,4.70E-07,-0.001009577,,,,
6.25555,3.16E-07,-0.001079521,,,,
6.25565,2.46E-07,-0.001624233,,,,
6.25575,2.17E-07,-0.001467033,,,,
6.25585,1.78E-07,-0.001488143,,,,
6.25595,1.62E-07,-0.001467033,,,,
6.25605,-6.06E-06,7.427598476,,,,
6.25615,9.01E-06,9.991843224,,,,
6.25625,1.34E-05,9.992028236,,,,
6.25635,1.50E-05,9.992215157,,,,
6.25645,1.58E-05,9.991972923,,,,
6.25655,1.62E-05,9.992038727,,,,
6.25665,1.64E-05,9.992258072,,,,
6.25675,1.65E-05,9.992180824,,,,
6.25685,1.66E-05,9.991939545,,,,
6.25695,1.66E-05,9.992148399,,,,
6.25705,2.04E-05,2.572801828,,,,
6.25715,3.85E-06,-0.001468792,,,,
6.25725,1.44E-06,-0.001325665,,,,
6.25735,7.77E-07,-0.001222578,,,,
6.25745,4.90E-07,-0.001323202,,,,
6.25755,3.50E-07,-0.001193234,,,,
6.25765,2.78E-07,-0.001083814,,,,
6.25775,2.37E-07,-0.00112146,,,,
6.25785,2.10E-07,-0.001306948,,,,
6.25795,1.85E-07,-0.001255861,,,,
6.25805,-6.08E-06,7.407984734,,,,
6.25815,9.06E-06,9.992048264,,,,
6.25825,1.34E-05,9.992287636,,,,
6.25835,1.50E-05,9.99197197,,,,
6.25845,1.58E-05,9.992103577,,,,
6.25855,1.61E-05,9.992069244,,,,
6.25865,1.63E-05,9.992145538,,,,
6.25875,1.65E-05,9.991919518,,,,
6.25885,1.65E-05,9.992055893,,,,
6.25895,1.66E-05,9.991971016,,,,
6.25905,2.03E-05,2.592795849,,,,
6.25915,3.85E-06,-0.001293437,,,,
6.25925,1.44E-06,-0.001451693,,,,
6.25935,7.63E-07,-0.001543944,,,,
6.25945,4.84E-07,-0.001441278,,,,
6.25955,3.55E-07,-0.001144329,,,,
6.25965,2.70E-07,-0.00114644,,,,
6.25975,2.51E-07,-0.001167621,,,,
6.25985,2.07E-07,-0.000873135,,,,
6.25995,1.69E-07,-0.000757311,,,,
6.26005,-6.07E-06,7.388113022,,,,
6.26015,9.03E-06,9.99245739,,,,
6.26025,1.34E-05,9.992383957,,,,
6.26035,1.50E-05,9.992506027,,,,
6.26045,1.57E-05,9.992568016,,,,
6.26055,1.61E-05,9.992339134,,,,
6.26065,1.64E-05,9.992311478,,,,
6.26075,1.65E-05,9.99203968,,,,
6.26085,1.66E-05,9.99228096,,,,
6.26095,1.66E-05,9.992051125,,,,
6.26105,2.04E-05,2.61313343,,,,
6.26115,3.86E-06,-0.001015206,,,,
6.26125,1.44E-06,-0.000961164,,,,
6.26135,7.62E-07,-0.000613199,,,,
6.26145,4.53E-07,-0.000588993,,,,
6.26155,3.19E-07,-0.000670689,,,,
6.26165,2.55E-07,-0.000744434,,,,
6.26175,1.90E-07,-0.000874894,,,,
6.26185,1.81E-07,-0.000881509,,,,
6.26195,1.61E-07,-0.000992407,,,,
6.26205,-6.11E-06,7.367911339,,,,
6.26215,9.00E-06,9.992113113,,,,
6.26225,1.34E-05,9.991947174,,,,
6.26235,1.50E-05,9.992181778,,,,
6.26245,1.58E-05,9.992168427,,,,
6.26255,1.61E-05,9.992436409,,,,
6.26265,1.64E-05,9.992230415,,,,
6.26275,1.64E-05,9.99212265,,,,
6.26285,1.65E-05,9.992091179,,,,
6.26295,1.66E-05,9.992177963,,,,
6.26305,2.04E-05,2.632817507,,,,
6.26315,3.85E-06,-0.001222437,,,,
6.26325,1.44E-06,-0.001218848,,,,
6.26335,7.63E-07,-0.001317503,,,,
6.26345,4.81E-07,-0.001045956,,,,
6.26355,3.55E-07,-0.001071359,,,,
6.26365,2.74E-07,-0.001097817,,,,
6.26375,2.16E-07,-0.00126142,,,,
6.26385,2.05E-07,-0.001264305,,,,
6.26395,1.78E-07,-0.001419957,,,,
6.26405,-6.12E-06,7.347742558,,,,
6.26415,8.97E-06,9.992289543,,,,
6.26425,1.34E-05,9.99234581,,,,
6.26435,1.50E-05,9.992268562,,,,
6.26445,1.57E-05,9.992180824,,,,
6.26455,1.61E-05,9.992229462,,,,
6.26465,1.63E-05,9.992312431,,,,
6.26475,1.64E-05,9.992320061,,,,
6.26485,1.65E-05,9.992053986,,,,
6.26495,1.66E-05,9.992215157,,,,
6.26505,2.04E-05,2.652937412,,,,
6.26515,3.86E-06,-0.001123782,,,,
6.26525,1.44E-06,-0.001248121,,,,
6.26535,7.58E-07,-0.001368871,,,,
6.26545,4.62E-07,-0.001083532,,,,
6.26555,3.23E-07,-0.001141726,,,,
6.26565,2.82E-07,-0.001155588,,,,
6.26575,2.20E-07,-0.000999725,,,,
6.26585,1.82E-07,-0.000882072,,,,
6.26595,1.87E-07,-0.000903111,,,,
6.26605,-6.10E-06,7.327892303,,,,
6.26615,8.98E-06,9.99194622,,,,
6.26625,1.34E-05,9.991868019,,,,
6.26635,1.50E-05,9.992186546,,,,
6.26645,1.57E-05,9.992045403,,,,
6.26655,1.62E-05,9.991829872,,,,
6.26665,1.64E-05,9.991713524,,,,
6.26675,1.65E-05,9.991812706,,,,
6.26685,1.66E-05,9.991869926,,,,
6.26695,1.66E-05,9.991783142,,,,
6.26705,2.04E-05,2.672792435,,,,
6.26715,3.89E-06,-0.001017669,,,,
6.26725,1.45E-06,-0.000946246,,,,
6.26735,7.67E-07,-0.001102883,,,,
6.26745,4.90E-07,-0.001025268,,,,
6.26755,3.30E-07,-0.000859484,,,,
6.26765,2.66E-07,-0.000918311,,,,
6.26775,2.35E-07,-0.000630791,,,,
6.26785,1.81E-07,-0.000617843,,,,
6.26795,1.87E-07,-0.00091817,,,,
6.26805,-6.11E-06,7.307825565,,,,
6.26815,8.98E-06,9.991909981,,,,
6.26825,1.34E-05,9.992033958,,,,
6.26835,1.50E-05,9.991894722,,,,
6.26845,1.58E-05,9.991774559,,,,
6.26855,1.61E-05,9.991967201,,,,
6.26865,1.64E-05,9.992161751,,,,
6.26875,1.65E-05,9.992098808,,,,
6.26885,1.66E-05,9.992144585,,,,
6.26895,1.65E-05,9.992124557,,,,
6.26905,2.04E-05,2.693186045,,,,
6.26915,3.90E-06,-0.000845762,,,,
